obs_id,date,place,species,determinavit_cf,municipality.id,municipality.name,municipality_expert,srid,x,y,geometry,xy_type,xy_precision,geo_expert,altitude_min,altitude_max,altitude_expert,supplements.obs_type
10901910,06/30/21 11:12 AM,Schuessinsel-suze-1,Erigeron annuus,-,371,Biel/Bienne,SP,4326,7.26895105,47.14700799,POINT(7.26895105 47.14700799),GM,4,O,440.5,,SP,
10901909,06/30/21 11:12 AM,Schuessinsel-suze-1,Daucus carota,-,371,Biel/Bienne,SP,4326,7.26895105,47.14700799,POINT(7.26895105 47.14700799),GM,3.5,O,440.5,,SP,
10901908,06/30/21 11:12 AM,Schuessinsel-suze-1,Hypericum perforatum,-,371,Biel/Bienne,SP,4326,7.26895105,47.14700799,POINT(7.26895105 47.14700799),GM,4,O,440.5,,SP,
10901907,06/30/21 11:13 AM,Schuessinsel-suze-1,Papaver rhoeas,CF,371,Biel/Bienne,SP,4326,7.26895105,47.14700799,POINT(7.26895105 47.14700799),GM,3.5,O,440.5,,SP,
10901906,06/30/21 11:13 AM,Schuessinsel-suze-1,Achillea millefolium aggr.,-,371,Biel/Bienne,SP,4326,7.26895105,47.14700799,POINT(7.26895105 47.14700799),GM,3,O,440.5,,SP,
10901905,06/30/21 11:13 AM,Schuessinsel-suze-1,Trifolium medium,CF,371,Biel/Bienne,SP,4326,7.26895105,47.14700799,POINT(7.26895105 47.14700799),GM,3,O,440.5,,SP,
10901904,06/30/21 11:13 AM,Schuessinsel-suze-1,Silene vulgaris,-,371,Biel/Bienne,SP,4326,7.26897427,47.14700455,POINT(7.26897427 47.14700455),GM,2,O,440.5,,SP,
10901903,06/30/21 11:13 AM,Schuessinsel-suze-1,Lapsana communis,-,371,Biel/Bienne,SP,4326,7.26897427,47.14700455,POINT(7.26897427 47.14700455),GM,2.5,O,440.5,,SP,
10901902,06/30/21 11:13 AM,Schuessinsel-suze-1,Crepis sp.,-,371,Biel/Bienne,SP,4326,7.26897427,47.14700455,POINT(7.26897427 47.14700455),GM,2.5,O,440.5,,SP,
10901901,06/30/21 11:14 AM,Schuessinsel-suze-1,Salix alba,-,371,Biel/Bienne,SP,4326,7.26905415,47.14702948,POINT(7.26905415 47.14702948),GM,2.5,O,440.5,440.9,SP,
10901900,06/30/21 11:14 AM,Schuessinsel-suze-1,Taraxacum sp.,-,371,Biel/Bienne,SP,4326,7.26905415,47.14702948,POINT(7.26905415 47.14702948),GM,2,O,440.5,440.9,SP,
10901899,06/30/21 11:14 AM,Schuessinsel-suze-1,Medicago lupulina,-,371,Biel/Bienne,SP,4326,7.26908726,47.14704185,POINT(7.26908726 47.14704185),GM,2.5,O,440.5,440.9,SP,
10901898,06/30/21 11:15 AM,Schuessinsel-suze-1,Equisetum arvense,-,371,Biel/Bienne,SP,4326,7.26908726,47.14704185,POINT(7.26908726 47.14704185),GM,2,O,440.5,440.9,SP,
10901897,06/30/21 11:15 AM,Schuessinsel-suze-1,Lotus corniculatus aggr.,CF,371,Biel/Bienne,SP,4326,7.26910193,47.14708485,POINT(7.26910193 47.14708485),GM,2.5,O,440.9,,SP,
10901896,06/30/21 11:16 AM,Schuessinsel-suze-1,Centaurea jacea aggr.,-,371,Biel/Bienne,SP,4326,7.26911508,47.14706289,POINT(7.26911508 47.14706289),GM,3,O,440.5,440.9,SP,
10901895,06/30/21 11:16 AM,Schuessinsel-suze-1,Cirsium arvense,-,371,Biel/Bienne,SP,4326,7.26910788,47.14705471,POINT(7.26910788 47.14705471),GM,3,O,440.5,440.9,SP,
10901894,06/30/21 11:17 AM,Schuessinsel-suze-1,Verbascum nigrum,CF,371,Biel/Bienne,SP,4326,7.26903898,47.14699612,POINT(7.26903898 47.14699612),GM,3,O,440.5,,SP,
10901893,06/30/21 11:18 AM,Schuessinsel-suze-1,Melilotus officinalis,-,371,Biel/Bienne,SP,4326,7.26900201,47.14689118,POINT(7.26900201 47.14689118),GM,2.5,O,440.5,,SP,
10901892,06/30/21 11:19 AM,Schuessinsel-suze-1,Salvia pratensis,-,371,Biel/Bienne,SP,4326,7.2690207,47.14683142,POINT(7.2690207 47.14683142),GM,3,O,440.1,440.5,SP,
10901891,06/30/21 11:20 AM,Schuessinsel-suze-1,Silene sp.,-,371,Biel/Bienne,SP,4326,7.26898131,47.14686893,POINT(7.26898131 47.14686893),GM,2,O,440.5,,SP,
10901890,06/30/21 11:20 AM,Schuessinsel-suze-1,Onobrychis viciifolia,-,371,Biel/Bienne,SP,4326,7.26896673,47.14687639,POINT(7.26896673 47.14687639),GM,2.5,O,440.5,,SP,
10901889,06/30/21 11:21 AM,Schuessinsel-suze-1,Erigeron sp.,-,371,Biel/Bienne,SP,4326,7.26900411,47.14699835,POINT(7.26900411 47.14699835),GM,3,O,440.5,,SP,
10901888,06/30/21 11:21 AM,Schuessinsel-suze-1,Rosa sp.,-,371,Biel/Bienne,SP,4326,7.26900411,47.14699835,POINT(7.26900411 47.14699835),GM,3,O,440.5,,SP,
10901887,06/30/21 11:22 AM,Schuessinsel-suze-1,Lactuca sp.,-,371,Biel/Bienne,SP,4326,7.26905591,47.14703225,POINT(7.26905591 47.14703225),GM,3,O,440.5,440.9,SP,
10901886,06/30/21 04:29 PM,Holunderweg-madretschkanal-4,Filipendula ulmaria,-,371,Biel/Bienne,SP,4326,7.25546876,47.13999514,POINT(7.25546876 47.13999514),GM,5,O,437.2,,SP,
10901885,06/30/21 04:30 PM,Holunderweg-madretschkanal-4,Lathyrus pratensis,-,371,Biel/Bienne,SP,4326,7.25543892,47.13999028,POINT(7.25543892 47.13999028),GM,2.5,O,437.2,,SP,
10901884,06/30/21 04:31 PM,Holunderweg-madretschkanal-4,Galium mollugo aggr.,CF,371,Biel/Bienne,SP,4326,7.25543892,47.13999028,POINT(7.25543892 47.13999028),GM,3,O,437.2,,SP,
10901883,06/30/21 04:31 PM,Holunderweg-madretschkanal-4,Trifolium medium,-,371,Biel/Bienne,SP,4326,7.25543892,47.13999028,POINT(7.25543892 47.13999028),GM,3,O,437.2,,SP,
10901882,06/30/21 04:31 PM,Holunderweg-madretschkanal-4,Equisetum arvense,-,371,Biel/Bienne,SP,4326,7.25543892,47.13999028,POINT(7.25543892 47.13999028),GM,3,O,437.2,,SP,
10901881,06/30/21 04:31 PM,Holunderweg-madretschkanal-4,Veronica beccabunga,-,371,Biel/Bienne,SP,4326,7.25543892,47.13999028,POINT(7.25543892 47.13999028),GM,3,O,437.2,,SP,
10901880,06/30/21 04:31 PM,Holunderweg-madretschkanal-4,Trifolium repens,-,371,Biel/Bienne,SP,4326,7.25544705,47.13996693,POINT(7.25544705 47.13996693),GM,4,O,437.2,,SP,
10901879,06/30/21 04:32 PM,Holunderweg-madretschkanal-4,Sanguisorba minor,-,371,Biel/Bienne,SP,4326,7.25544705,47.13996693,POINT(7.25544705 47.13996693),GM,3,O,437.2,,SP,
10901878,06/30/21 04:32 PM,Holunderweg-madretschkanal-4,Lotus corniculatus aggr.,-,371,Biel/Bienne,SP,4326,7.25541914,47.13998278,POINT(7.25541914 47.13998278),GM,2.5,O,437.2,437.3,SP,
10901877,06/30/21 04:32 PM,Holunderweg-madretschkanal-4,Crataegus monogyna aggr.,-,371,Biel/Bienne,SP,4326,7.25541914,47.13998278,POINT(7.25541914 47.13998278),GM,2.5,O,437.2,437.3,SP,
10901876,06/30/21 04:32 PM,Holunderweg-madretschkanal-4,Hypericum perforatum,-,371,Biel/Bienne,SP,4326,7.25542551,47.14000239,POINT(7.25542551 47.14000239),GM,2.5,O,437.2,,SP,
10901875,06/30/21 04:32 PM,Holunderweg-madretschkanal-4,Rubus fruticosus aggr.,CF,371,Biel/Bienne,SP,4326,7.25542551,47.14000239,POINT(7.25542551 47.14000239),GM,2.5,O,437.2,,SP,
10901874,06/30/21 04:33 PM,Holunderweg-madretschkanal-4,Plantago lanceolata,-,371,Biel/Bienne,SP,4326,7.25540824,47.14002024,POINT(7.25540824 47.14002024),GM,2.5,O,437.2,437.3,SP,
10901873,06/30/21 04:33 PM,Holunderweg-madretschkanal-4,Achillea millefolium aggr.,-,371,Biel/Bienne,SP,4326,7.2553546,47.14006345,POINT(7.2553546 47.14006345),GM,5.5,O,437.2,437.3,SP,
10901872,06/30/21 04:33 PM,Holunderweg-madretschkanal-4,Urtica dioica,-,371,Biel/Bienne,SP,4326,7.25534773,47.14007921,POINT(7.25534773 47.14007921),GM,3,O,437.3,,SP,
10901871,06/30/21 04:33 PM,Holunderweg-madretschkanal-4,Melilotus albus,-,371,Biel/Bienne,SP,4326,7.25534773,47.14007921,POINT(7.25534773 47.14007921),GM,2.5,O,437.3,,SP,
10901870,06/30/21 04:33 PM,Holunderweg-madretschkanal-4,Artemisia sp.,-,371,Biel/Bienne,SP,4326,7.25534773,47.14007921,POINT(7.25534773 47.14007921),GM,2.5,O,437.3,,SP,
10901869,06/30/21 04:34 PM,Holunderweg-madretschkanal-4,Hedera helix,-,371,Biel/Bienne,SP,4326,7.25534546,47.14008193,POINT(7.25534546 47.14008193),GM,2.5,O,437.3,,SP,
10901868,06/30/21 04:34 PM,Holunderweg-madretschkanal-4,Erigeron annuus,-,371,Biel/Bienne,SP,4326,7.25540539,47.14009048,POINT(7.25540539 47.14009048),GM,3,O,437.2,437.3,SP,
10901867,06/30/21 04:34 PM,Holunderweg-madretschkanal-4,Medicago lupulina,CF,371,Biel/Bienne,SP,4326,7.25540908,47.14010444,POINT(7.25540908 47.14010444),GM,2.5,O,437.2,437.3,SP,
10901866,06/30/21 04:35 PM,Holunderweg-madretschkanal-4,Knautia arvensis,-,371,Biel/Bienne,SP,4326,7.25536197,47.14010507,POINT(7.25536197 47.14010507),GM,2.5,O,437.2,437.3,SP,
10901865,07/01/21 10:20 AM,Felseck-forest-1,Orobanche minor,CF,371,Biel/Bienne,SP,4326,7.22818508,47.1345218,POINT(7.22818508 47.1345218),GM,9,O,464.4,,SP,
10901864,07/01/21 10:44 AM,Felseck-forest-2,Epipactis helleborine aggr.,-,371,Biel/Bienne,SP,4326,7.22648984,47.13420312,POINT(7.22648984 47.13420312),GM,4,O,484,,SP,
10901863,07/01/21 10:45 AM,Felseck-forest-2,Orobanche minor,CF,371,Biel/Bienne,SP,4326,7.22646947,47.13423208,POINT(7.22646947 47.13423208),GM,4,O,484,,SP,
10901862,07/01/21 10:57 AM,Felseck-forest-2,Melampyrum pratense,-,371,Biel/Bienne,SP,4326,7.22605792,47.13397056,POINT(7.22605792 47.13397056),GM,3.5,O,478.3,484,SP,
10901861,07/01/21 10:58 AM,Felseck-forest-2,Vincetoxicum hirundinaria,-,371,Biel/Bienne,SP,4326,7.22602112,47.13398397,POINT(7.22602112 47.13398397),GM,4,O,484,,SP,
10901860,07/01/21 10:58 AM,Felseck-forest-2,Securigera varia,-,371,Biel/Bienne,SP,4326,7.22602112,47.13398397,POINT(7.22602112 47.13398397),GM,4,O,484,,SP,
10901859,07/01/21 10:59 AM,Felseck-forest-2,Fragaria sp.,-,371,Biel/Bienne,SP,4326,7.22599003,47.13397559,POINT(7.22599003 47.13397559),GM,4,O,484,,SP,
10901858,07/01/21 10:59 AM,Felseck-forest-2,Lathyrus pratensis,-,371,Biel/Bienne,SP,4326,7.22599003,47.13397559,POINT(7.22599003 47.13397559),GM,3.5,O,484,,SP,
10901857,07/01/21 11:02 AM,Felseck-forest-2,Daucus carota,-,371,Biel/Bienne,SP,4326,7.22608248,47.13400183,POINT(7.22608248 47.13400183),GM,3.5,O,478.3,484,SP,
10901856,07/01/21 11:02 AM,Felseck-forest-2,Vicia sepium,-,371,Biel/Bienne,SP,4326,7.22603805,47.13399998,POINT(7.22603805 47.13399998),GM,4,O,478.3,484,SP,
10901855,07/01/21 11:04 AM,Felseck-forest-2,Crepis biennis,CF,371,Biel/Bienne,SP,4326,7.22605708,47.13396382,POINT(7.22605708 47.13396382),GM,4,O,458,484,SP,
10901854,07/01/21 11:04 AM,Felseck-forest-2,Rubus fruticosus aggr.,CF,371,Biel/Bienne,SP,4326,7.22605708,47.13396382,POINT(7.22605708 47.13396382),GM,4,O,458,484,SP,
10901853,07/01/21 11:04 AM,Felseck-forest-2,Silene vulgaris,-,371,Biel/Bienne,SP,4326,7.22602716,47.1339512,POINT(7.22602716 47.1339512),GM,3.5,O,458,484,SP,
10901852,07/01/21 11:05 AM,Felseck-forest-2,Trifolium medium,CF,371,Biel/Bienne,SP,4326,7.22603093,47.13394755,POINT(7.22603093 47.13394755),GM,3.5,O,458,484,SP,
10901851,07/01/21 11:05 AM,Felseck-forest-2,Medicago lupulina,-,371,Biel/Bienne,SP,4326,7.22602171,47.13402689,POINT(7.22602171 47.13402689),GM,7.5,O,478.3,484,SP,
10901850,07/01/21 11:05 AM,Felseck-forest-2,Hypericum perforatum,CF,371,Biel/Bienne,SP,4326,7.22597175,47.1340232,POINT(7.22597175 47.1340232),GM,4.5,O,484,,SP,
10901849,07/01/21 11:06 AM,Felseck-forest-2,Geranium robertianum,-,371,Biel/Bienne,SP,4326,7.22597175,47.1340232,POINT(7.22597175 47.1340232),GM,4.5,O,484,,SP,
10901848,07/01/21 11:07 AM,Felseck-forest-2,Geum urbanum,-,371,Biel/Bienne,SP,4326,7.22605532,47.13401767,POINT(7.22605532 47.13401767),GM,5,O,478.3,484,SP,
10901847,07/01/21 11:09 AM,Felseck-forest-2,Hedera helix,-,371,Biel/Bienne,SP,4326,7.22608156,47.13397936,POINT(7.22608156 47.13397936),GM,4,O,478.3,484,SP,
10901846,07/01/21 11:09 AM,Felseck-forest-2,Glechoma hederacea,CF,371,Biel/Bienne,SP,4326,7.22607368,47.13397794,POINT(7.22607368 47.13397794),GM,4,O,478.3,484,SP,
10901845,07/01/21 11:09 AM,Felseck-forest-2,Alliaria petiolata,CF,371,Biel/Bienne,SP,4326,7.22607368,47.13397794,POINT(7.22607368 47.13397794),GM,4,O,478.3,484,SP,
10901844,07/01/21 11:13 AM,Felseck-forest-2,Melittis melissophyllum,-,371,Biel/Bienne,SP,4326,7.22628582,47.13414264,POINT(7.22628582 47.13414264),GM,4.5,O,478.3,486.7,SP,
10901843,07/01/21 11:35 AM,Felseck-forest-1,Teucrium montanum,-,371,Biel/Bienne,SP,4326,7.22896091,47.13473181,POINT(7.22896091 47.13473181),GM,3,O,455.4,,SP,
10901842,07/02/21 09:09 PM,Alleestrasse-madretschkanal-2,Equisetum arvense,-,371,Biel/Bienne,SP,4326,7.25318117,47.13604546,POINT(7.25318117 47.13604546),GM,13.5,O,438.7,438.9,SP,
10901841,07/02/21 09:10 PM,Alleestrasse-madretschkanal-2,Erigeron annuus,-,371,Biel/Bienne,SP,4326,7.25267339,47.13603834,POINT(7.25267339 47.13603834),GM,7.5,O,438.5,438.9,SP,
10901840,07/02/21 09:10 PM,Alleestrasse-madretschkanal-2,Sedum album,-,371,Biel/Bienne,SP,4326,7.25267725,47.13608117,POINT(7.25267725 47.13608117),GM,5,O,438.5,,SP,
10901839,07/02/21 09:10 PM,Alleestrasse-madretschkanal-2,Centaurea jacea aggr.,-,371,Biel/Bienne,SP,4326,7.25269686,47.13610745,POINT(7.25269686 47.13610745),GM,4.5,O,438.5,,SP,
10901838,07/02/21 09:11 PM,Alleestrasse-madretschkanal-2,Hieracium sp.,-,371,Biel/Bienne,SP,4326,7.25269267,47.13608989,POINT(7.25269267 47.13608989),GM,3,O,438.5,,SP,
10901837,07/02/21 09:14 PM,Alleestrasse-madretschkanal-2,Senecio jacobaea,CF,371,Biel/Bienne,SP,4326,7.25273048,47.13619579,POINT(7.25273048 47.13619579),GM,2.5,O,438.5,,SP,
10901836,07/02/21 09:15 PM,Alleestrasse-madretschkanal-2,Anthriscus sylvestris,CF,371,Biel/Bienne,SP,4326,7.25274204,47.13622936,POINT(7.25274204 47.13622936),GM,3.5,O,438.5,438.9,SP,
10901835,07/02/21 09:16 PM,Alleestrasse-madretschkanal-2,Rubus sp.,-,371,Biel/Bienne,SP,4326,7.25266501,47.13636024,POINT(7.25266501 47.13636024),GM,8,O,438.5,438.8,SP,
10901834,07/02/21 09:16 PM,Alleestrasse-madretschkanal-2,Trifolium medium,-,371,Biel/Bienne,SP,4326,7.25267138,47.1364079,POINT(7.25267138 47.1364079),GM,3.5,O,438.5,,SP,
10901833,07/02/21 09:16 PM,Alleestrasse-madretschkanal-3,Erigeron annuus,-,371,Biel/Bienne,SP,4326,7.25265638,47.13654087,POINT(7.25265638 47.13654087),GM,3.5,O,438.5,,SP,
10901832,07/02/21 09:16 PM,Alleestrasse-madretschkanal-3,Sedum album,-,371,Biel/Bienne,SP,4326,7.25265236,47.13654305,POINT(7.25265236 47.13654305),GM,3,O,438.5,,SP,
10901831,07/02/21 09:17 PM,Alleestrasse-madretschkanal-3,Equisetum arvense,-,371,Biel/Bienne,SP,4326,7.25265236,47.13654305,POINT(7.25265236 47.13654305),GM,3.5,O,438.5,,SP,
10901830,07/02/21 09:17 PM,Alleestrasse-madretschkanal-3,Anthriscus sylvestris,CF,371,Biel/Bienne,SP,4326,7.25265236,47.13654305,POINT(7.25265236 47.13654305),GM,3,O,438.5,,SP,
10901829,07/02/21 09:17 PM,Alleestrasse-madretschkanal-3,Rubus sp.,-,371,Biel/Bienne,SP,4326,7.25265236,47.13654305,POINT(7.25265236 47.13654305),GM,3,O,438.5,,SP,
10901828,07/02/21 09:18 PM,Alleestrasse-madretschkanal-3,Hieracium murorum aggr.,CF,371,Biel/Bienne,SP,4326,7.25266501,47.13652901,POINT(7.25266501 47.13652901),GM,3,O,438.5,,SP,
10901827,07/02/21 09:18 PM,Alleestrasse-madretschkanal-3,Trifolium medium,CF,371,Biel/Bienne,SP,4326,7.25266501,47.13652901,POINT(7.25266501 47.13652901),GM,3,O,438.5,,SP,
10901826,07/02/21 09:18 PM,Alleestrasse-madretschkanal-3,Solidago canadensis,CF,371,Biel/Bienne,SP,4326,7.25267055,47.13654762,POINT(7.25267055 47.13654762),GM,4,O,438.5,,SP,
10901825,07/02/21 09:19 PM,Alleestrasse-madretschkanal-3,Silene sp.,-,371,Biel/Bienne,SP,4326,7.25265387,47.13655919,POINT(7.25265387 47.13655919),GM,3,O,438.5,,SP,
10901824,07/02/21 09:19 PM,Alleestrasse-madretschkanal-3,Aegopodium podagraria,-,371,Biel/Bienne,SP,4326,7.25264397,47.13659083,POINT(7.25264397 47.13659083),GM,3,O,438.5,,SP,
10901823,07/02/21 09:29 PM,Schwanengasse-area-5,Medicago sativa,-,371,Biel/Bienne,SP,4326,7.25288303,47.13756053,POINT(7.25288303 47.13756053),GM,3,O,437.7,,SP,
10901822,07/02/21 09:29 PM,Schwanengasse-area-5,Artemisia vulgaris,CF,371,Biel/Bienne,SP,4326,7.25291957,47.13756456,POINT(7.25291957 47.13756456),GM,2.5,O,437.7,,SP,
10901821,07/02/21 09:29 PM,Schwanengasse-area-5,Erigeron annuus,-,371,Biel/Bienne,SP,4326,7.25291957,47.13756456,POINT(7.25291957 47.13756456),GM,2.5,O,437.7,,SP,
10901820,07/02/21 09:29 PM,Schwanengasse-area-5,Senecio inaequidens,-,371,Biel/Bienne,SP,4326,7.25289753,47.13756305,POINT(7.25289753 47.13756305),GM,2.5,O,437.7,,SP,
10901819,07/02/21 09:30 PM,Schwanengasse-area-5,Rubus sp.,-,371,Biel/Bienne,SP,4326,7.25288873,47.13756246,POINT(7.25288873 47.13756246),GM,2.5,O,437.7,,SP,
10901818,07/02/21 09:30 PM,Schwanengasse-area-5,Echium vulgare,-,371,Biel/Bienne,SP,4326,7.25289795,47.13758199,POINT(7.25289795 47.13758199),GM,2.5,O,437.7,,SP,
10901817,07/02/21 09:30 PM,Schwanengasse-area-5,Hypericum perforatum,CF,371,Biel/Bienne,SP,4326,7.25290222,47.13757164,POINT(7.25290222 47.13757164),GM,2.5,O,437.7,,SP,
10901816,07/02/21 09:30 PM,Schwanengasse-area-5,Medicago lupulina,CF,371,Biel/Bienne,SP,4326,7.25290222,47.13757164,POINT(7.25290222 47.13757164),GM,2,O,437.7,,SP,
10901815,07/02/21 09:31 PM,Schwanengasse-area-5,Solidago canadensis aggr.,CF,371,Biel/Bienne,SP,4326,7.25290432,47.13757738,POINT(7.25290432 47.13757738),GM,2,O,437.7,,SP,
10901814,07/02/21 09:31 PM,Schwanengasse-area-5,Cirsium vulgare,-,371,Biel/Bienne,SP,4326,7.25291253,47.13757885,POINT(7.25291253 47.13757885),GM,2,O,437.7,,SP,
10901813,07/02/21 09:31 PM,Schwanengasse-area-5,Lotus corniculatus aggr.,-,371,Biel/Bienne,SP,4326,7.25291253,47.13757885,POINT(7.25291253 47.13757885),GM,2,O,437.7,,SP,
10901812,07/02/21 09:31 PM,Schwanengasse-area-5,Daucus carota,-,371,Biel/Bienne,SP,4326,7.25291253,47.13757885,POINT(7.25291253 47.13757885),GM,2,O,437.7,,SP,
10901811,07/02/21 09:32 PM,Schwanengasse-area-5,Buddleja davidii,-,371,Biel/Bienne,SP,4326,7.25292452,47.13752956,POINT(7.25292452 47.13752956),GM,3.5,O,437.7,,SP,
10901810,07/02/21 09:32 PM,Schwanengasse-area-5,Crataegus monogyna aggr.,-,371,Biel/Bienne,SP,4326,7.25292452,47.13752956,POINT(7.25292452 47.13752956),GM,3,O,437.7,,SP,
10901809,07/02/21 09:32 PM,Schwanengasse-area-5,Oenothera biennis aggr.,CF,371,Biel/Bienne,SP,4326,7.25288621,47.13756338,POINT(7.25288621 47.13756338),GM,2.5,O,437.7,,SP,
10901808,07/02/21 09:34 PM,Schwanengasse-area-5,Crepis foetida,CF,371,Biel/Bienne,SP,4326,7.25289837,47.13757734,POINT(7.25289837 47.13757734),GM,2.5,O,437.7,,SP,
10901807,07/02/21 09:37 PM,Schwanengasse-area-6,Erigeron annuus,-,371,Biel/Bienne,SP,4326,7.25324387,47.13768781,POINT(7.25324387 47.13768781),GM,2,O,437.6,,SP,
10901806,07/02/21 09:37 PM,Schwanengasse-area-6,Hypericum perforatum,-,371,Biel/Bienne,SP,4326,7.25324387,47.13768781,POINT(7.25324387 47.13768781),GM,2,O,437.6,,SP,
10901805,07/02/21 09:37 PM,Schwanengasse-area-6,Lotus corniculatus aggr.,-,371,Biel/Bienne,SP,4326,7.25324387,47.13768781,POINT(7.25324387 47.13768781),GM,2,O,437.6,,SP,
10901804,07/02/21 09:38 PM,Schwanengasse-area-6,Daucus carota,-,371,Biel/Bienne,SP,4326,7.25323339,47.13768396,POINT(7.25323339 47.13768396),GM,2.5,O,437.6,,SP,
10901803,07/02/21 09:38 PM,Schwanengasse-area-6,Trifolium medium,CF,371,Biel/Bienne,SP,4326,7.25323867,47.13768844,POINT(7.25323867 47.13768844),GM,2,O,437.6,,SP,
10901802,07/02/21 09:38 PM,Schwanengasse-area-6,Cirsium arvense,-,371,Biel/Bienne,SP,4326,7.25325426,47.13767641,POINT(7.25325426 47.13767641),GM,3,O,437.6,,SP,
10901801,07/02/21 09:38 PM,Schwanengasse-area-6,Medicago lupulina,-,371,Biel/Bienne,SP,4326,7.25328184,47.13765759,POINT(7.25328184 47.13765759),GM,2,O,437.6,,SP,
10901800,07/02/21 09:39 PM,Schwanengasse-area-6,Trifolium repens,-,371,Biel/Bienne,SP,4326,7.25329684,47.13763773,POINT(7.25329684 47.13763773),GM,2,O,437.6,,SP,
10901799,07/02/21 09:39 PM,Schwanengasse-area-6,Cirsium vulgare,-,371,Biel/Bienne,SP,4326,7.25329684,47.13763773,POINT(7.25329684 47.13763773),GM,2.5,O,437.6,,SP,
10901798,07/02/21 09:39 PM,Schwanengasse-area-6,Artemisia vulgaris,-,371,Biel/Bienne,SP,4326,7.25330757,47.13763978,POINT(7.25330757 47.13763978),GM,3.5,O,437.6,,SP,
10901797,07/02/21 09:40 PM,Schwanengasse-area-6,Rumex obtusifolius,-,371,Biel/Bienne,SP,4326,7.25334403,47.13760479,POINT(7.25334403 47.13760479),GM,2.5,O,437.6,,SP,
10901796,07/02/21 09:40 PM,Schwanengasse-area-6,Senecio inaequidens,-,371,Biel/Bienne,SP,4326,7.2534131,47.13756535,POINT(7.2534131 47.13756535),GM,2.5,O,437.6,,SP,
10901795,07/02/21 09:40 PM,Schwanengasse-area-6,Solidago sp.,-,371,Biel/Bienne,SP,4326,7.2534131,47.13756535,POINT(7.2534131 47.13756535),GM,2.5,O,437.6,,SP,
10901794,07/02/21 09:40 PM,Schwanengasse-area-6,Melilotus albus,-,371,Biel/Bienne,SP,4326,7.25345107,47.13756049,POINT(7.25345107 47.13756049),GM,2.5,O,437.6,,SP,
10901792,07/02/21 09:41 PM,Schwanengasse-area-6,Galium mollugo aggr.,-,371,Biel/Bienne,SP,4326,7.25345107,47.13756049,POINT(7.25345107 47.13756049),GM,2,O,437.6,,SP,
10901791,07/02/21 09:41 PM,Schwanengasse-area-6,Sanguisorba minor,-,371,Biel/Bienne,SP,4326,7.25345107,47.13756049,POINT(7.25345107 47.13756049),GM,2.5,O,437.6,,SP,
10901790,07/03/21 08:38 AM,Blumenrain-box-1,Daucus carota,-,371,Biel/Bienne,SP,4326,7.25707104,47.13272514,POINT(7.25707104 47.13272514),GM,3.5,O,440,440.1,SP,
10901789,07/03/21 08:38 AM,Blumenrain-box-1,Tussilago farfara,-,371,Biel/Bienne,SP,4326,7.25709326,47.13274924,POINT(7.25709326 47.13274924),GM,3,O,440,440.1,SP,
10901788,07/03/21 08:39 AM,Blumenrain-box-1,Buddleja davidii,-,371,Biel/Bienne,SP,4326,7.25709326,47.13274924,POINT(7.25709326 47.13274924),GM,3,O,440,440.1,SP,
10901787,07/03/21 08:39 AM,Blumenrain-box-1,Solidago canadensis aggr.,CF,371,Biel/Bienne,SP,4326,7.25709326,47.13274924,POINT(7.25709326 47.13274924),GM,2.5,O,440,440.1,SP,
10901786,07/03/21 08:39 AM,Blumenrain-box-1,Lapsana communis,CF,371,Biel/Bienne,SP,4326,7.25710072,47.13278075,POINT(7.25710072 47.13278075),GM,3,O,440,440.1,SP,
10901785,07/03/21 08:39 AM,Blumenrain-box-1,Lactuca sp.,-,371,Biel/Bienne,SP,4326,7.25710072,47.13278075,POINT(7.25710072 47.13278075),GM,3,O,440,440.1,SP,
10901784,07/03/21 08:40 AM,Blumenrain-box-1,Hieracium pilosella,-,371,Biel/Bienne,SP,4326,7.25708261,47.13277539,POINT(7.25708261 47.13277539),GM,3,O,440,440.1,SP,
10901783,07/03/21 08:40 AM,Blumenrain-box-1,Leontodon hispidus,CF,371,Biel/Bienne,SP,4326,7.25709426,47.13273725,POINT(7.25709426 47.13273725),GM,3,O,440,440.1,SP,
10901782,07/03/21 08:41 AM,Blumenrain-box-1,Hedera helix,-,371,Biel/Bienne,SP,4326,7.25708689,47.13273381,POINT(7.25708689 47.13273381),GM,2.5,O,440,440.1,SP,
10901781,07/03/21 08:41 AM,Blumenrain-box-1,Sedum album,-,371,Biel/Bienne,SP,4326,7.25708689,47.13273381,POINT(7.25708689 47.13273381),GM,2.5,O,440,440.1,SP,
10901780,07/03/21 08:44 AM,Rebenweg-area-1,Medicago lupulina,-,371,Biel/Bienne,SP,4326,7.25874541,47.13174978,POINT(7.25874541 47.13174978),GM,4,O,439.6,444.2,SP,
10901779,07/03/21 08:44 AM,Rebenweg-area-1,Galium mollugo aggr.,-,371,Biel/Bienne,SP,4326,7.25874307,47.13174747,POINT(7.25874307 47.13174747),GM,3.5,O,439.6,444.2,SP,
10901778,07/03/21 08:44 AM,Rebenweg-area-1,Sanguisorba minor,-,371,Biel/Bienne,SP,4326,7.25874307,47.13174747,POINT(7.25874307 47.13174747),GM,3.5,O,439.6,444.2,SP,
10901777,07/03/21 08:44 AM,Rebenweg-area-1,Achillea millefolium aggr.,-,371,Biel/Bienne,SP,4326,7.25872303,47.13175514,POINT(7.25872303 47.13175514),GM,3.5,O,439.6,444.2,SP,
