date,place,feature,number,species,quantity,confidence,no_flowers,notes,Full-place-name
09.04.21,Schwanengasse,area,2,Tussilago farfara,Signficant % of cover,2,,,Schwanengasse-area-2
09.04.21,Schwanengasse,area,2,taraxacum,scattered,1,,,Schwanengasse-area-2
09.04.21,Schwanengasse,area,2,veronica persica,Signficant % of cover,1,,,Schwanengasse-area-2
09.04.21,Schwanengasse,area,2,Senecio vulgaris,scattered,2,,,Schwanengasse-area-2
09.04.21,Schwanengasse,area,2,lamium purpureum,scattered,2,,,Schwanengasse-area-2
09.04.21,Schwanengasse,area,2,euphorbia helioscopa,1,2,,,Schwanengasse-area-2
09.04.21,Schwanengasse,area,2,Narcissus poeticus,1 patch,1,,,Schwanengasse-area-2
09.04.21,Schwanengasse,area,2,Capsella bursa-pastoris,1,1,,,Schwanengasse-area-2
09.04.21,Schwanengasse,area,2,Cardamine hirsuta,scattered,1,,,Schwanengasse-area-2
09.04.21,Schwanengasse,area,2,Sinapsis arvensis,Signficant % of cover,1,,very unsure,Schwanengasse-area-2
09.04.21,Schwanengasse,area,3,Tussilago farfara,Signficant % of cover,2,,,Schwanengasse-area-3
09.04.21,Schwanengasse,area,3,veronica persica,scattered,1,,,Schwanengasse-area-3
09.04.21,Schwanengasse,area,3,Cardamine hirsuta,scattered,1,,,Schwanengasse-area-3
09.04.21,Schwanengasse,area,3,erophila verna,big patches,1,,,Schwanengasse-area-3
09.04.21,Schwanengasse,area,3,taraxacum,scattered,1,,,Schwanengasse-area-3
09.04.21,Schwanengasse,area,4,Muscari neglectum,2 patches,2,,,Schwanengasse-area-4
09.04.21,Schwanengasse,area,4,veronica persica,scattered,1,,,Schwanengasse-area-4
09.04.21,Schwanengasse,area,4,Cardamine hirsuta,scattered,1,,,Schwanengasse-area-4
09.04.21,Schwanengasse,area,4,Primula acaulis,1  patch,2,,,Schwanengasse-area-4
09.04.21,Schwanengasse,area,4,Glechoma hederacea,scattered,2,,,Schwanengasse-area-4
09.04.21,Schwanengasse,area,4,lamium maculatum,1  patch,2,,,Schwanengasse-area-4
09.04.21,Schwanengasse,area,4,erophila verna,scattered,1,,,Schwanengasse-area-4
10.04.21,Bahnweg,Madretschkanal,7,taraxacum,scattered,1,,,Bahnweg-area-1
10.04.21,Bahnweg,Madretschkanal,7,lamium maculatum,several patches,2,,,Bahnweg-area-1
10.04.21,Bahnweg,Madretschkanal,7,Cardamine flexuosa,scattered,1,,,Bahnweg-area-1
10.04.21,Bahnweg,Madretschkanal,7,Anemone nemorosa,1 big patch,2,,,Bahnweg-area-1
10.04.21,Bahnweg,Madretschkanal,7,Corydalus cava,Signficant % of cover,2,,,Bahnweg-area-1
10.04.21,Bahnweg,Madretschkanal,7,Ribes alpinum,1,2,,,Bahnweg-area-1
10.04.21,Bahnweg,Madretschkanal,7,ranunculus ficaria,Signficant % of cover,2,,,Bahnweg-area-1
10.04.21,Bahnweg,Madretschkanal,7,Veronica hederifolia,several patches,1,,,Bahnweg-area-1
10.04.21,Bahnweg,Madretschkanal,7,Glechoma hederacea,several patches,2,,,Bahnweg-area-1
10.04.21,Bahnweg,Madretschkanal,7,Viburnum lantana,1,2,,,Bahnweg-area-1
10.04.21,Bahnweg,Madretschkanal,8,Ranunculus ficaria,Signficant % of cover,2,,,Bahnweg-area-2
10.04.21,Bahnweg,Madretschkanal,8,Cornus mas,,2,,,Bahnweg-area-2
10.04.21,Bahnweg,Madretschkanal,8,taraxacum,,1,,,Bahnweg-area-2
10.04.21,Bahnweg,Madretschkanal,8,Bellis perennis,,2,,,Bahnweg-area-2
10.04.21,Bahnweg,Madretschkanal,8,Veronica hederifolia,,1,,,Bahnweg-area-2
10.04.21,Bahnweg,Madretschkanal,8,viola odorata,several patches,1,,,Bahnweg-area-2
10.04.21,Bahnweg,Madretschkanal,8,viola hirta,scattered,1,,,Bahnweg-area-2
10.04.21,Bahnweg,Madretschkanal,8,viola alba,1 patch,1,,,Bahnweg-area-2
10.04.21,Bahnweg,Madretschkanal,8,lamium maculatum,several large patches,2,,,Bahnweg-area-2
10.04.21,Bahnweg,Madretschkanal,8,Cardamine flexuosa,scattered,1,,,Bahnweg-area-2
10.04.21,Bahnweg,Madretschkanal,8,Mahonia aquifolium,2,2,,,Bahnweg-area-2
10.04.21,Bahnweg,Madretschkanal,8,Corydalus cava,Signficant % of cover,2,,,Bahnweg-area-2
10.04.21,Bahnweg,Madretschkanal,8,Stellaria media,1 patch,1,,,Bahnweg-area-2
10.04.21,Bahnweg,Madretschkanal,8,Veronica filliformis,scattered,1,,,Bahnweg-area-2
10.04.21,Bahnweg,Madretschkanal,8,Glechoma hederacea,scattered,1,,,Bahnweg-area-2
10.04.21,Bahnweg,Madretschkanal,8,Capsella bursa-pastoris,scattered,1,,,Bahnweg-area-2
10.04.21,Alleestrasse,Madretschkanal,4,Corydalus cava,Signficant % of cover,2,,,Alleestrasse-Madretschkanal-4
10.04.21,Alleestrasse,Madretschkanal,4,Ranunculus ficaria,scattered,2,,,Alleestrasse-Madretschkanal-4
10.04.21,Alleestrasse,Madretschkanal,4,Ranunculus auricomus,2 patches,2,,,Alleestrasse-Madretschkanal-4
10.04.21,Alleestrasse,Madretschkanal,4,viola odorata,scattered,1,,,Alleestrasse-Madretschkanal-4
10.04.21,Alleestrasse,Madretschkanal,4,Forsythia x intermedia,1,2,,,Alleestrasse-Madretschkanal-4
10.04.21,Alleestrasse,Madretschkanal,4,Anemone nemorosa,1 patch,2,,,Alleestrasse-Madretschkanal-4
10.04.21,Alleestrasse,Madretschkanal,4,Berberis julianae,1,2,,,Alleestrasse-Madretschkanal-4
10.04.21,Alleestrasse,Madretschkanal,4,fritillaria meleagris,1,2,,,Alleestrasse-Madretschkanal-4
10.04.21,Alleestrasse,lot,1,Mahonia aquifolium,majority of cover,2,,,Alleestrasse-lot-1
10.04.21,Alleestrasse,lot,1,taraxacum,scattered,1,,,Alleestrasse-lot-1
10.04.21,Alleestrasse,lot,1,Corydalus cava,scattered,2,,,Alleestrasse-lot-1
10.04.21,Alleestrasse,lot,1,Veronica hederifolia,scattered,1,,,Alleestrasse-lot-1
10.04.21,Alleestrasse,lot,1,Mahonia aquifolium,majority of cover,2,,,Alleestrasse-lot-1
10.04.21,Alleestrasse,lot,1,Veronica hederifolia,scattered,1,,,Alleestrasse-lot-1
10.04.21,Alleestrasse,lot,1,Sambucus nigra,1,2,,not in flower,Alleestrasse-lot-1
10.04.21,Alleestrasse,lot,1,taraxacum,scattered,1,,,Alleestrasse-lot-1
10.04.21,Alleestrasse,lot,1,taraxacum,scattered,1,,,Alleestrasse-lot-1
10.04.21,Alleestrasse,lot,1,Mahonia aquifolium,some patches,2,,,Alleestrasse-lot-1
10.04.21,Alleestrasse,lot,1,veronica persica,scattered,1,,,Alleestrasse-lot-1
10.04.21,Alleestrasse,lot,1,erophila verna,scattered,1,,,Alleestrasse-lot-1
10.04.21,Alleestrasse,lot,1,Prunus avium,1,0,,,Alleestrasse-lot-1
10.04.21,Alleestrasse,lot,1,Prunus serrulata,1,0,,,Alleestrasse-lot-1
10.04.21,Salomegasse,Madretschkanal,1,Bellis perennis,Signficant % of cover,2,,,Salomegasse-Madretschkanal-1
10.04.21,Salomegasse,Madretschkanal,1,taraxacum,scattered,1,,,Salomegasse-Madretschkanal-1
10.04.21,Salomegasse,Madretschkanal,1,erophila verna,scattered,1,,,Salomegasse-Madretschkanal-1
10.04.21,Salomegasse,Madretschkanal,1,Glechoma hederacea,scattered,2,,,Salomegasse-Madretschkanal-1
10.04.21,Salomegasse,Madretschkanal,1,Veronica filliformis,scattered patches,1,,,Salomegasse-Madretschkanal-1
10.04.21,Salomegasse,Madretschkanal,2,Glechoma hederacea,,2,,,Salomegasse-Madretschkanal-2
10.04.21,Salomegasse,Madretschkanal,2,erophila verna,,1,,,Salomegasse-Madretschkanal-2
10.04.21,Salomegasse,Madretschkanal,2,Bellis perennis,,2,,,Salomegasse-Madretschkanal-2
10.04.21,Salomegasse,Madretschkanal,2,Cardamine hirsuta,,1,,,Salomegasse-Madretschkanal-2
10.04.21,Salomegasse,Madretschkanal,2,ranunculus acris,,1,,,Salomegasse-Madretschkanal-2
10.04.21,Salomegasse,Madretschkanal,2,lamium purpureum,,2,,,Salomegasse-Madretschkanal-2
10.04.21,Salomegasse,Madretschkanal,2,taraxacum,,1,,,Salomegasse-Madretschkanal-2
10.04.21,Salomegasse,Madretschkanal,2,Muscari neglectum,,2,,,Salomegasse-Madretschkanal-2
10.04.21,Salomegasse,Madretschkanal,2,hippophae rhamnoides,1,2,,,Salomegasse-Madretschkanal-2
10.04.21,Salomegasse,Madretschkanal,2,Crataegus monogyna,2,2,,not in flower,Salomegasse-Madretschkanal-2
10.04.21,Salomegasse,Madretschkanal,2,Prunus spinosa,1,1,,,Salomegasse-Madretschkanal-2
10.04.21,Schwanengasse,Madretschkanal,1,Ranunculus ficaria,2 patches,2,,,Schwanengasse-Madretschkanal-1
10.04.21,Schwanengasse,Madretschkanal,1,taraxacum,scattered,1,,,Schwanengasse-Madretschkanal-1
10.04.21,Schwanengasse,Madretschkanal,1,Sambucus nigra,scattered,1,,not yet in flower,Schwanengasse-Madretschkanal-1
10.04.21,Schwanengasse,Madretschkanal,1,Cardamine flexuosa,scattered,1,,,Schwanengasse-Madretschkanal-1
10.04.21,Schwanengasse,Madretschkanal,1,ranunculus acris,1 patch,1,,not yet in flower,Schwanengasse-Madretschkanal-1
10.04.21,Schwanengasse,Madretschkanal,1,Capsella bursa-pastoris,1 patch  scattered,1,,,Schwanengasse-Madretschkanal-1
10.04.21,Schwanengasse,Madretschkanal,1,Crataegus monogyna,majority of cover,1,,not yet in flower,Schwanengasse-Madretschkanal-1
10.04.21,Schwanengasse,Madretschkanal,1,veronica persica,scattered,1,,,Schwanengasse-Madretschkanal-1
10.04.21,Schwanengasse,Madretschkanal,1,Senecio vulgaris,1  patch,2,,,Schwanengasse-Madretschkanal-1
10.04.21,Schwanengasse,Madretschkanal,1,euphorbia helioscopa,1  patch,2,,,Schwanengasse-Madretschkanal-1
10.04.21,Schwanengasse,Madretschkanal,1,Cardamine hirsuta,scattered,1,,,Schwanengasse-Madretschkanal-1
10.04.21,Schwanengasse,Madretschkanal,1,salix purpurea,1,1,,,Schwanengasse-Madretschkanal-1
10.04.21,Schwanengasse,Madretschkanal,2,taraxacum,scattered,1,,,Schwanengasse-Madretschkanal-2
10.04.21,Schwanengasse,Madretschkanal,2,Cardamine flexuosa,scattered,1,,,Schwanengasse-Madretschkanal-2
10.04.21,Schwanengasse,Madretschkanal,2,ranunculus acris,several patches,1,,,Schwanengasse-Madretschkanal-2
10.04.21,Schwanengasse,Madretschkanal,2,salix unknown,1,0,,,Schwanengasse-Madretschkanal-2
10.04.21,Schwanengasse,Madretschkanal,2,Glechoma hederacea,several patches,2,,,Schwanengasse-Madretschkanal-2
10.04.21,Schwanengasse,Madretschkanal,2,veronica persica,several patches,1,,,Schwanengasse-Madretschkanal-2
10.04.21,Schwanengasse,Madretschkanal,2,Capsella bursa-pastoris,1 patch  scattered,1,,,Schwanengasse-Madretschkanal-2
10.04.21,Schwanengasse,Madretschkanal,2,Crataegus monogyna,1,1,,not yet in flower,Schwanengasse-Madretschkanal-2
10.04.21,Schwanengasse,Madretschkanal,2,euonymus europaeus,1,0,,not yet in flower  covered in aphids and native + asian ladybeetles,Schwanengasse-Madretschkanal-2
10.04.21,Mattenstrasse,Area,1,Ranunculus ficaria,several patches,2,,,Mattenstrasse-Area-1
10.04.21,Mattenstrasse,Area,1,corydalis cava,large patch,2,,,Mattenstrasse-Area-1
10.04.21,Mattenstrasse,Area,1,taraxacum,Signficant % of cover,1,,,Mattenstrasse-Area-1
10.04.21,Mattenstrasse,Area,1,Mahonia aquifolium,Signficant % of cover,2,,,Mattenstrasse-Area-1
10.04.21,Mattenstrasse,Area,1,taxus baccata,Signficant % of cover,0,,not a flowering plant ?,Mattenstrasse-Area-1
10.04.21,Mattenstrasse,berm,1,Primula acaulis,several patches,2,,,Mattenstrasse-berm-1
10.04.21,Mattenstrasse,berm,1,Cardamine pratensis,1 patch,2,,,Mattenstrasse-berm-1
10.04.21,Mattenstrasse,berm,1,Ranunculus ficaria,1 big patch  scattered,2,,,Mattenstrasse-berm-1
10.04.21,Mattenstrasse,berm,1,Ranunculus auricomus,1  patch,1,,,Mattenstrasse-berm-1
10.04.21,Mattenstrasse,berm,2,viola odorata,scattered,1,,,Mattenstrasse-berm-2
10.04.21,Mattenstrasse,berm,2,Veronica filliformis,scattered,1,,,Mattenstrasse-berm-2
10.04.21,Mattenstrasse,berm,2,ranunculus ficaria,scattered,2,,,Mattenstrasse-berm-2
10.04.21,Mattenstrasse,berm,2,Glechoma hederacea,1 big patch  scattered,2,,,Mattenstrasse-berm-2
10.04.21,Mattenstrasse,berm,2,Forsythia x intermedia,1,2,,,Mattenstrasse-berm-2
10.04.21,Mattenstrasse,berm,2,taraxacum,scattered,1,,,Mattenstrasse-berm-2
10.04.21,Mattenstrasse,berm,2,Prunus laurocerasus,1,2,,,Mattenstrasse-berm-2
10.04.21,Mattenstrasse,berm,3,taraxacum,scattered,1,,,Mattenstrasse-berm-3
10.04.21,Mattenstrasse,berm,3,Glechoma hederacea,scattered,2,,,Mattenstrasse-berm-3
10.04.21,Mattenstrasse,berm,3,Equisetum arvense,Signficant % of cover,1,,,Mattenstrasse-berm-3
10.04.21,Mattenstrasse,berm,3,Ranunculus auricomus,1  patch,1,,,Mattenstrasse-berm-3
10.04.21,Mattenstrasse,berm,3,erophila verna,scattered,1,,,Mattenstrasse-berm-3
10.04.21,Mattenstrasse,berm,3,Capsella bursa-pastoris,scattered,1,,,Mattenstrasse-berm-3
10.04.21,Madretschstrasse,area,1,Berberis julianae,5,2,,,Madretschstrasse-area-1
10.04.21,Madretschstrasse,area,1,Bellis perennis,scattered,2,,,Madretschstrasse-area-1
10.04.21,Madretschstrasse,area,1,Ranunculus ficaria,scattered patches,2,,,Madretschstrasse-area-1
10.04.21,Madretschstrasse,area,1,Cardamine hirsuta,scattered,1,,,Madretschstrasse-area-1
10.04.21,Madretschstrasse,area,1,Senecio vulgaris,scattered,2,,,Madretschstrasse-area-1
10.04.21,Madretschstrasse,area,1,veronica persica,patches  scattered,1,,,Madretschstrasse-area-1
10.04.21,Madretschstrasse,area,1,Glechoma hederacea,scattered,2,,,Madretschstrasse-area-1
10.04.21,Madretschstrasse,area,1,Veronica hederifolia,patches  scattered,1,,,Madretschstrasse-area-1
10.04.21,Madretschstrasse,area,1,amelanchier ovalis,1,1,,,Madretschstrasse-area-1
03.04.21,Schloss Nidau,area,1,lamium maculatum,several patches,2,,,Schloss Nidau-area-1
03.04.21,Schloss Nidau,area,1,corydalis cava,large patch,2,,,Schloss Nidau-area-1
03.04.21,Schloss Nidau,area,1,Veronica hederifolia,Signficant % of cover,1,,,Schloss Nidau-area-1
03.04.21,Schloss Nidau,area,1,taraxacum,scattered,1,,,Schloss Nidau-area-1
03.04.21,Schloss Nidau,area,1,Bellis perennis,scattered,2,,,Schloss Nidau-area-1
03.04.21,Schloss Nidau,area,1,Cardamine hirsuta,scattered,1,,,Schloss Nidau-area-1
03.04.21,Schloss Nidau,area,1,Cardamine flexuosa,scattered,1,,,Schloss Nidau-area-1
03.04.21,Schloss Nidau,area,1,muscari neglectum,1  patch,2,,,Schloss Nidau-area-1
03.04.21,Schloss Nidau,area,1,mercurialis perennis,large patch,2,,,Schloss Nidau-area-1
03.04.21,Schloss Nidau,area,1,taxus baccata,several individuals,2,,,Schloss Nidau-area-1
03.04.21,Schloss Nidau,area,1,Ribes alpinum,several individuals,2,,,Schloss Nidau-area-1
03.04.21,Schloss Nidau,area,1,Prunus spinosa,several individuals,1,,,Schloss Nidau-area-1
03.04.21,Schloss Nidau,area,2,Cardamine pratensis,scattered patches,2,,,Schloss Nidau-area-2
03.04.21,Schloss Nidau,area,2,taraxacum,scattered,1,,,Schloss Nidau-area-2
03.04.21,Schloss Nidau,area,2,Stellaria media,scattered,1,,,Schloss Nidau-area-2
03.04.21,Schloss Nidau,area,2,ranunculus ficaria,Signficant % of cover,2,,,Schloss Nidau-area-2
03.04.21,Schloss Nidau,area,3,chelidonium majus,scattered,2,,,Schloss Nidau-area-3
03.04.21,Schloss Nidau,area,3,Cardamine pratensis,scattered,2,,,Schloss Nidau-area-3
03.04.21,Schloss Nidau,area,3,Bellis perennis,Signficant % of cover,2,,,Schloss Nidau-area-3
03.04.21,Schloss Nidau,area,3,ranunculus ficaria,Signficant % of cover,2,,,Schloss Nidau-area-3
03.04.21,Schloss Nidau,area,3,Cardamine flexuosa,scattered,1,,,Schloss Nidau-area-3
03.04.21,Schloss Nidau,area,3,rumex acetosa,scattered,2,,,Schloss Nidau-area-3
03.04.21,Schloss Nidau,area,3,erophila verna,scattered,1,,,Schloss Nidau-area-3
03.04.21,Schloss Nidau,area,3,veronica persica,scattered patches,1,,,Schloss Nidau-area-3
03.04.21,Schloss Nidau,area,3,viola odorata,scattered,1,,,Schloss Nidau-area-3
03.04.21,Schloss Nidau,area,4,Glechoma hederacea,scattered,2,,,Schloss Nidau-area-4
03.04.21,Schloss Nidau,area,4,taraxacum,Signficant % of cover,1,,,Schloss Nidau-area-4
03.04.21,Schloss Nidau,area,4,Rumex acetosella,several individuals,2,,,Schloss Nidau-area-4
03.04.21,Schloss Nidau,area,4,cymbalaria muralis,big patches on the walls,2,,,Schloss Nidau-area-4
03.04.21,Schloss Nidau,area,4,Capsella bursa-pastoris,scattered,1,,,Schloss Nidau-area-4
03.04.21,Schloss Nidau,area,4,muscari neglectum,1 patch,2,,,Schloss Nidau-area-4
03.04.21,Schloss Nidau,area,4,Cardamine hirsuta,scattered,1,,,Schloss Nidau-area-4
03.04.21,Schloss Nidau,area,4,chelidonium majus,several individuals,2,,,Schloss Nidau-area-4
03.04.21,Schloss Nidau,area,5,Prunus cerasifera,1,2,,,Schloss Nidau-area-5
03.04.21,Schloss Nidau,area,5,Bellis perennis,several patches,2,,,Schloss Nidau-area-5
03.04.22,Schloss Nidau,area,5,Glechoma hederacea,scattered,2,,,Schloss Nidau-area-5
03.04.22,Schloss Nidau,area,5,Prunus serrulata,1,2,,,Schloss Nidau-area-5
03.04.23,Schloss Nidau,area,5,Cornus mas,2,2,,,Schloss Nidau-area-5
03.04.23,Schloss Nidau,area,5,ranunculus ficaria,scattered,2,,,Schloss Nidau-area-5
03.04.21,Schloss Nidau,area,7,lamium purpureum,scattered patches,2,,,Schloss Nidau-area-7
03.04.21,Schloss Nidau,area,7,Ranunculus ficaria,scattered,2,,,Schloss Nidau-area-7
03.04.21,Schloss Nidau,area,7,Bellis perennis,Signficant % of cover,2,,,Schloss Nidau-area-7
03.04.21,Schloss Nidau,area,7,taraxacum,scattered,1,,,Schloss Nidau-area-7
03.04.21,Schloss Nidau,area,7,Stellaria media,scattered,1,,,Schloss Nidau-area-7
03.04.21,Schloss Nidau,area,7,cymbalaria muralis,a big patch,2,,,Schloss Nidau-area-7
03.04.21,Schloss Nidau,area,7,Glechoma hederacea,patches  scattered,2,,,Schloss Nidau-area-7
03.04.21,Schloss Nidau,area,7,viola reichenbachiana,scattered,1,,,Schloss Nidau-area-7
06.04.21,zukunftstrasse,box,13,Viburnum farreri,2,2,,,zukunftstrasse-box-13
06.04.21,zukunftstrasse,box,13,Prunus avium,1,0,,,zukunftstrasse-box-13
06.04.21,zukunftstrasse,box,13,Quercus suber,1,1,,,zukunftstrasse-box-13
06.04.21,zukunftstrasse,box,14,Viburnum farreri,2,2,,,zukunftstrasse-box-14
06.04.21,zukunftstrasse,box,14,Prunus avium,1,0,,,zukunftstrasse-box-14
06.04.21,zukunftstrasse,box,14,Quercus suber,1,1,,,zukunftstrasse-box-14
01.04.21,Murtenstrasse,berm,1,Senecio vulgaris,scattered,2,,,Murtenstrasse-berm-1
01.04.21,Murtenstrasse,berm,1,taraxacum,scattered,1,,,Murtenstrasse-berm-1
01.04.21,Murtenstrasse,berm,1,Corydalis cava,Signficant % of cover,2,,,Murtenstrasse-berm-1
01.04.21,Murtenstrasse,berm,1,Anemone nemorosa,scattered patches,2,,,Murtenstrasse-berm-1
01.04.21,Murtenstrasse,berm,1,erophila verna,scattered patches,1,,,Murtenstrasse-berm-1
01.04.21,Murtenstrasse,berm,1,Scilla bifolia,Signficant % of cover in forest area,2,,,Murtenstrasse-berm-1
01.04.21,Murtenstrasse,berm,1,galanthus nivalis,2 patches,2,,,Murtenstrasse-berm-1
01.04.21,Murtenstrasse,berm,1,arabidopsis thaliana,thick patch  scattered,1,,,Murtenstrasse-berm-1
01.04.21,Murtenstrasse,berm,1,erophila verna,scattered patches,1,,,Murtenstrasse-berm-1
01.04.21,Murtenstrasse,berm,1,ranunculus ficaria,Signficant % of cover,2,,,Murtenstrasse-berm-1
01.04.21,Murtenstrasse,berm,1,lamium purpureum,patches  scattered,2,,,Murtenstrasse-berm-1
01.04.21,Murtenstrasse,berm,1,Stellaria media,patches  scattered,1,,,Murtenstrasse-berm-1
01.04.21,Murtenstrasse,berm,1,veronica persica,patches  scattered,1,,,Murtenstrasse-berm-1
01.04.21,Murtenstrasse,berm,1,Forsythia x intermedia,several  thick patch,2,,,Murtenstrasse-berm-1
01.04.21,Murtenstrasse,berm,1,Prunus spinosa,several,0,,,Murtenstrasse-berm-1
01.04.21,Murtenstrasse,berm,2,Prunus spinosa,2,1,,,Murtenstrasse-berm-2
01.04.21,Murtenstrasse,berm,2,Ranunculus ficaria,scattered,2,,,Murtenstrasse-berm-2
01.04.21,Murtenstrasse,berm,2,Glechoma hederacea,patches  scattered,2,,,Murtenstrasse-berm-2
01.04.21,Murtenstrasse,berm,2,Bellis perennis,scattered,2,,,Murtenstrasse-berm-2
01.04.21,Murtenstrasse,berm,2,veronica persica,Signficant % of cover,1,,,Murtenstrasse-berm-2
01.04.21,Murtenstrasse,berm,2,erophila verna,patches  scattered,1,,,Murtenstrasse-berm-2
01.04.21,Murtenstrasse,berm,2,arabidopsis thaliana,scattered,1,,,Murtenstrasse-berm-2
01.04.21,Murtenstrasse,berm,2,taraxacum,scattered,1,,,Murtenstrasse-berm-2
01.04.21,Murtenstrasse,Madretschkanal,1,Glechoma hederacea,patches  scattered,2,,,Murtenstrasse-Madretschkanal-1
01.04.21,Murtenstrasse,Madretschkanal,1,Ranunculus ficaria,scattered patches,2,,,Murtenstrasse-Madretschkanal-1
01.04.21,Murtenstrasse,Madretschkanal,1,lamium purpureum,scattered,2,,,Murtenstrasse-Madretschkanal-1
01.04.21,Murtenstrasse,Madretschkanal,1,veronica persica,Signficant % of cover,1,,,Murtenstrasse-Madretschkanal-1
01.04.21,Murtenstrasse,Madretschkanal,1,Prunus laurocerasus,almost entire cover  hedges,2,,,Murtenstrasse-Madretschkanal-1
04.04.21,Lokomotivdepot,area,1,Bellis perennis,scattered,2,,,Lokomotivdepot-area-1
04.04.21,Lokomotivdepot,area,1,erophila verna,scattered,1,,,Lokomotivdepot-area-1
04.04.21,Lokomotivdepot,area,1,Prunus avium,1,0,,,Lokomotivdepot-area-1
04.04.21,Lokomotivdepot,area,1,viola odorata,scattered,1,,,Lokomotivdepot-area-1
04.04.21,Lokomotivdepot,area,1,ranunculus acris,scattered,1,,,Lokomotivdepot-area-1
04.04.21,Lokomotivdepot,berm,1,tragopogon pratensis,scattered,2,,,Lokomotivdepot-berm-1
04.04.21,Lokomotivdepot,berm,1,ranunculus acris,scattered,1,,,Lokomotivdepot-berm-1
04.04.21,Lokomotivdepot,berm,1,Cardamine hirsuta,scattered,1,,,Lokomotivdepot-berm-1
04.04.21,Lokomotivdepot,berm,1,rumex acetosa,scattered,1,,,Lokomotivdepot-berm-1
04.04.21,Friedweg,area,1,veronica persica,Signficant % of cover,1,,,Friedweg-area-1
04.04.21,Friedweg,area,1,taraxacum,scattered,1,,,Friedweg-area-1
04.04.21,Friedweg,area,1,rumex acetosa,scattered,1,,,Friedweg-area-1
04.04.21,Friedweg,area,1,amelanchier ovalis,2,1,,,Friedweg-area-1
04.04.21,Friedweg,area,1,hedgerow plants,hedges,0,,go back and note them,Friedweg-area-1
05.04.21,gewerbehofstrasse,box,1,Stellaria media,1,1,,,gewerbehofstrasse-box-1
05.04.21,gewerbehofstrasse,box,1,erophila verna,scattered,1,,,gewerbehofstrasse-box-1
05.04.21,gewerbehofstrasse,box,1,Veronica hederifolia,1,1,,,gewerbehofstrasse-box-1
05.04.21,gewerbehofstrasse,box,1,Cardamine hirsuta,scattered,1,,,gewerbehofstrasse-box-1
05.04.21,gewerbehofstrasse,box,3,cardamine flexuosa,1,1,,,gewerbehofstrasse-box-3
05.04.21,gewerbehofstrasse,box,3,Veronica hederifolia,1,1,,,gewerbehofstrasse-box-3
05.04.21,gewerbehofstrasse,box,3,erophila verna,scattered,1,,,gewerbehofstrasse-box-3
05.04.21,gewerbehofstrasse,box,4,arabidopsis thaliana,1,1,,,gewerbehofstrasse-box-4
05.04.21,gewerbehofstrasse,box,4,erophila verna,scattered,1,,,gewerbehofstrasse-box-4
05.04.21,gewerbehofstrasse,box,4,veronica persica,1,1,,,gewerbehofstrasse-box-4
05.04.21,gewerbehofstrasse,box,4,Veronica hederifolia,1,1,,,gewerbehofstrasse-box-4
05.04.21,gewerbehofstrasse,box,5,erophila verna,scattered,1,,,gewerbehofstrasse-box-5
05.04.21,gewerbehofstrasse,box,5,Stellaria media,1  patch,1,,,gewerbehofstrasse-box-5
05.04.21,gewerbehofstrasse,box,5,Cardamine hirsuta,scattered,,,,gewerbehofstrasse-box-5
05.04.21,gewerbehofstrasse,box,5,Veronica hederifolia,1,1,,,gewerbehofstrasse-box-5
05.04.21,gewerbehofstrasse,box,6,erophila verna,scattered,1,,,gewerbehofstrasse-box-6
05.04.21,gewerbehofstrasse,box,6,Cardamine hirsuta,scattered,1,,,gewerbehofstrasse-box-6
