date,species,year,biogeo,canton,river,lot,forest,project,city,rch,rmp,rju,fam,res,pri,inv,ode,ns,ongen,ni,cdf,biel,locname,loc_date
2021-03-29,viola-odorata,2,mp,be,X,X,X,X,biel,LC,LC,LC,Violaceae,X,X,X,X,X,X,X,cdf,biel,erlacherweg-area-1,"('erlacherweg-area-1', '2021-03-29')"
2021-03-29,veronica-persica,2,mp,be,X,X,X,X,biel,X,X,X,X,X,X,X,X,X,X,ni,cdf,biel,erlacherweg-area-1,"('erlacherweg-area-1', '2021-03-29')"
2021-03-29,capsella-bursa-pastoris,2,mp,be,X,X,X,X,biel,LC,LC,LC,Brassicaceae,X,X,X,X,X,X,X,cdf,biel,erlacherweg-area-1,"('erlacherweg-area-1', '2021-03-29')"
2021-03-29,salix,2,mp,be,X,X,X,X,biel,X,X,X,X,X,X,X,X,X,ongen,X,X,X,erlacherweg-area-1,"('erlacherweg-area-1', '2021-03-29')"
2021-03-29,taraxacum,2,mp,be,X,X,X,X,biel,X,X,X,X,X,X,X,X,X,ongen,X,X,X,erlacherweg-park-1,"('erlacherweg-park-1', '2021-03-29')"
2021-03-29,veronica-hederifolia,2,mp,be,X,X,X,X,biel,LC,LC,LC,Plantaginaceae,X,X,X,X,X,X,X,cdf,biel,erlacherweg-park-1,"('erlacherweg-park-1', '2021-03-29')"
2021-03-29,cardamine-hirsuta,2,mp,be,X,X,X,X,biel,LC,LC,LC,Brassicaceae,X,X,X,X,X,X,X,X,biel,erlacherweg-park-1,"('erlacherweg-park-1', '2021-03-29')"
2021-03-29,berberis-julianae,2,mp,be,X,X,X,X,biel,X,X,X,X,X,X,X,X,X,X,ni,X,X,erlacherweg-park-1,"('erlacherweg-park-1', '2021-03-29')"
2021-03-29,hedera-helix,2,mp,be,X,X,X,X,biel,LC,LC,LC,Araliaceae,X,X,X,X,X,X,X,cdf,biel,erlacherweg-park-1,"('erlacherweg-park-1', '2021-03-29')"
2021-03-29,mahonia-aquifolium,2,mp,be,X,X,X,X,biel,X,X,X,X,X,X,X,X,X,X,ni,X,biel,erlacherweg-park-2,"('erlacherweg-park-2', '2021-03-29')"
2021-03-29,berberis-julianae,2,mp,be,X,X,X,X,biel,X,X,X,X,X,X,X,X,X,X,ni,X,X,erlacherweg-park-2,"('erlacherweg-park-2', '2021-03-29')"
2021-03-29,stellaria-media,2,mp,be,X,X,X,X,biel,LC,LC,LC,Caryophyllaceae,X,X,X,X,X,X,X,cdf,biel,erlacherweg-park-2,"('erlacherweg-park-2', '2021-03-29')"
2021-03-29,hedera-helix,2,mp,be,X,X,X,X,biel,LC,LC,LC,Araliaceae,X,X,X,X,X,X,X,cdf,biel,erlacherweg-park-2,"('erlacherweg-park-2', '2021-03-29')"
2021-03-29,stellaria-media,2,mp,be,X,X,X,X,biel,LC,LC,LC,Caryophyllaceae,X,X,X,X,X,X,X,cdf,biel,erlacherweg-park-2,"('erlacherweg-park-2', '2021-03-29')"
2021-03-29,ranunculus-ficaria,2,mp,be,X,X,X,X,biel,LC,LC,LC,Ranunculaceae,X,X,X,X,X,X,X,cdf,biel,erlacherweg-park-2,"('erlacherweg-park-2', '2021-03-29')"
2021-03-29,veronica-hederifolia,2,mp,be,X,X,X,X,biel,LC,LC,LC,Plantaginaceae,X,X,X,X,X,X,X,cdf,biel,erlacherweg-park-2,"('erlacherweg-park-2', '2021-03-29')"
2021-03-29,veronica-persica,2,mp,be,X,X,X,X,biel,X,X,X,X,X,X,X,X,X,X,ni,cdf,biel,erlacherweg-park-4,"('erlacherweg-park-4', '2021-03-29')"
2021-03-29,cardamine-hirsuta,2,mp,be,X,X,X,X,biel,LC,LC,LC,Brassicaceae,X,X,X,X,X,X,X,X,biel,erlacherweg-park-4,"('erlacherweg-park-4', '2021-03-29')"
2021-03-29,bellis-perennis,2,mp,be,X,X,X,X,biel,LC,LC,LC,Asteraceae,X,X,X,X,X,X,X,cdf,biel,erlacherweg-park-4,"('erlacherweg-park-4', '2021-03-29')"
2021-03-29,stellaria-media,2,mp,be,X,X,X,X,biel,LC,LC,LC,Caryophyllaceae,X,X,X,X,X,X,X,cdf,biel,erlacherweg-park-4,"('erlacherweg-park-4', '2021-03-29')"
2021-03-29,mahonia-aquifolium,2,mp,be,X,X,X,X,biel,X,X,X,X,X,X,X,X,X,X,ni,X,biel,erlacherweg-park-3,"('erlacherweg-park-3', '2021-03-29')"
2021-03-29,ranunculus-ficaria,2,mp,be,X,X,X,X,biel,LC,LC,LC,Ranunculaceae,X,X,X,X,X,X,X,cdf,biel,erlacherweg-park-3,"('erlacherweg-park-3', '2021-03-29')"
2021-03-29,veronica-hederifolia,2,mp,be,X,X,X,X,biel,LC,LC,LC,Plantaginaceae,X,X,X,X,X,X,X,cdf,biel,erlacherweg-park-3,"('erlacherweg-park-3', '2021-03-29')"
2021-03-29,vinca-minor,2,mp,be,X,X,X,X,biel,LC,LC,LC,Apocynaceae,X,X,X,X,X,X,X,cdf,biel,erlacherweg-park-3,"('erlacherweg-park-3', '2021-03-29')"
2021-03-29,stellaria-media,2,mp,be,X,X,X,X,biel,LC,LC,LC,Caryophyllaceae,X,X,X,X,X,X,X,cdf,biel,erlacherweg-park-3,"('erlacherweg-park-3', '2021-03-29')"
2021-03-29,viola-odorata,2,mp,be,X,X,X,X,biel,LC,LC,LC,Violaceae,X,X,X,X,X,X,X,cdf,biel,erlacherweg-park-3,"('erlacherweg-park-3', '2021-03-29')"
2021-03-29,hedera-helix,2,mp,be,X,X,X,X,biel,LC,LC,LC,Araliaceae,X,X,X,X,X,X,X,cdf,biel,erlacherweg-park-3,"('erlacherweg-park-3', '2021-03-29')"
2021-03-29,prunus,2,mp,be,X,X,X,X,biel,X,X,X,X,X,X,X,X,X,ongen,X,X,X,erlacherweg-park-3,"('erlacherweg-park-3', '2021-03-29')"
2021-03-28,forsythia-xintermedia,2,mp,be,X,X,X,pronat,biel,X,X,X,X,X,X,X,X,X,X,ni,X,X,muehlefeldweg-berm-4,"('muehlefeldweg-berm-4', '2021-03-28')"
2021-03-28,ranunculus-ficaria,2,mp,be,X,X,X,pronat,biel,LC,LC,LC,Ranunculaceae,X,X,X,X,X,X,X,cdf,biel,muehlefeldweg-berm-4,"('muehlefeldweg-berm-4', '2021-03-28')"
2021-03-28,ranunculus-acris,2,mp,be,X,X,X,pronat,biel,LC,LC,LC,Ranunculaceae,X,X,X,X,X,X,X,cdf,biel,muehlefeldweg-berm-4,"('muehlefeldweg-berm-4', '2021-03-28')"
2021-03-28,cardamine-hirsuta,2,mp,be,X,X,X,pronat,biel,LC,LC,LC,Brassicaceae,X,X,X,X,X,X,X,X,biel,muehlefeldweg-berm-4,"('muehlefeldweg-berm-4', '2021-03-28')"
2021-03-28,veronica-hederifolia,2,mp,be,X,X,X,pronat,biel,LC,LC,LC,Plantaginaceae,X,X,X,X,X,X,X,cdf,biel,muehlefeldweg-berm-4,"('muehlefeldweg-berm-4', '2021-03-28')"
2021-03-28,taraxacum,2,mp,be,X,X,X,pronat,biel,X,X,X,X,X,X,X,X,X,ongen,X,X,X,muehlefeldweg-berm-4,"('muehlefeldweg-berm-4', '2021-03-28')"
2021-03-28,glechoma-hederacea,2,mp,be,X,X,X,X,biel,LC,LC,LC,Lamiaceae,X,X,X,X,X,X,X,cdf,biel,muehlefeldweg-berm-2,"('muehlefeldweg-berm-2', '2021-03-28')"
2021-03-28,cardamine-hirsuta,2,mp,be,X,X,X,X,biel,LC,LC,LC,Brassicaceae,X,X,X,X,X,X,X,X,biel,muehlefeldweg-berm-2,"('muehlefeldweg-berm-2', '2021-03-28')"
2021-03-28,viola-odorata,2,mp,be,X,X,X,X,biel,LC,LC,LC,Violaceae,X,X,X,X,X,X,X,cdf,biel,muehlefeldweg-berm-2,"('muehlefeldweg-berm-2', '2021-03-28')"
2021-03-28,erophila-verna,2,mp,be,X,X,X,X,biel,LC,NE,NE,Brassicaceae,X,X,X,X,X,X,X,cdf,biel,muehlefeldweg-berm-2,"('muehlefeldweg-berm-2', '2021-03-28')"
2021-03-28,tulipa,2,mp,be,X,X,X,X,biel,X,X,X,X,X,X,X,X,X,ongen,X,X,X,muehlefeldweg-berm-2,"('muehlefeldweg-berm-2', '2021-03-28')"
2021-03-28,glechoma-hederacea,2,mp,be,X,X,X,X,biel,LC,LC,LC,Lamiaceae,X,X,X,X,X,X,X,cdf,biel,muehlefeldweg-berm-3,"('muehlefeldweg-berm-3', '2021-03-28')"
2021-03-28,lamium-purpureum,2,mp,be,X,X,X,X,biel,LC,LC,LC,Lamiaceae,X,X,X,X,X,X,X,X,biel,muehlefeldweg-berm-3,"('muehlefeldweg-berm-3', '2021-03-28')"
2021-03-28,taraxacum,2,mp,be,X,X,X,X,biel,X,X,X,X,X,X,X,X,X,ongen,X,X,X,muehlefeldweg-berm-3,"('muehlefeldweg-berm-3', '2021-03-28')"
2021-03-28,cardamine-hirsuta,2,mp,be,X,X,X,X,biel,LC,LC,LC,Brassicaceae,X,X,X,X,X,X,X,X,biel,muehlefeldweg-berm-3,"('muehlefeldweg-berm-3', '2021-03-28')"
2021-03-28,cardamine-hirsuta,2,mp,be,X,X,X,X,biel,LC,LC,LC,Brassicaceae,X,X,X,X,X,X,X,X,biel,muehlefeldweg-area-1,"('muehlefeldweg-area-1', '2021-03-28')"
2021-03-28,cardamine-flexuosa,2,mp,be,X,X,X,X,biel,LC,LC,LC,Brassicaceae,X,X,X,X,X,X,X,cdf,biel,muehlefeldweg-area-1,"('muehlefeldweg-area-1', '2021-03-28')"
2021-03-28,glechoma-hederacea,2,mp,be,X,X,X,X,biel,LC,LC,LC,Lamiaceae,X,X,X,X,X,X,X,cdf,biel,muehlefeldweg-area-1,"('muehlefeldweg-area-1', '2021-03-28')"
2021-03-28,taraxacum,2,mp,be,X,X,X,X,biel,X,X,X,X,X,X,X,X,X,ongen,X,X,X,muehlefeldweg-area-1,"('muehlefeldweg-area-1', '2021-03-28')"
2021-03-28,ranunculus-ficaria,2,mp,be,X,X,X,X,biel,LC,LC,LC,Ranunculaceae,X,X,X,X,X,X,X,cdf,biel,muehlefeldweg-area-1,"('muehlefeldweg-area-1', '2021-03-28')"
2021-03-28,veronica-hederifolia,2,mp,be,X,X,X,X,biel,LC,LC,LC,Plantaginaceae,X,X,X,X,X,X,X,cdf,biel,muehlefeldweg-area-1,"('muehlefeldweg-area-1', '2021-03-28')"
2021-03-28,stellaria-media,2,mp,be,X,X,X,X,biel,LC,LC,LC,Caryophyllaceae,X,X,X,X,X,X,X,cdf,biel,muehlefeldweg-area-1,"('muehlefeldweg-area-1', '2021-03-28')"
2021-03-28,bellis-perennis,2,mp,be,X,X,X,X,biel,LC,LC,LC,Asteraceae,X,X,X,X,X,X,X,cdf,biel,muehlefeldweg-area-1,"('muehlefeldweg-area-1', '2021-03-28')"
2021-03-28,erophila-verna,2,mp,be,X,X,X,X,biel,LC,NE,NE,Brassicaceae,X,X,X,X,X,X,X,cdf,biel,muehlefeldweg-area-1,"('muehlefeldweg-area-1', '2021-03-28')"
2021-03-28,hedera-helix,2,mp,be,X,X,X,X,biel,LC,LC,LC,Araliaceae,X,X,X,X,X,X,X,cdf,biel,muehlefeldweg-area-1,"('muehlefeldweg-area-1', '2021-03-28')"
2021-03-28,lamium-purpureum,2,mp,be,X,X,X,X,biel,LC,LC,LC,Lamiaceae,X,X,X,X,X,X,X,X,biel,muehlefeldweg-area-1,"('muehlefeldweg-area-1', '2021-03-28')"
2021-03-28,rubus,2,mp,be,X,X,X,X,biel,X,X,X,X,X,X,X,X,X,ongen,X,X,X,muehlefeldweg-area-1,"('muehlefeldweg-area-1', '2021-03-28')"
2021-03-28,mahonia-aquifolium,2,mp,be,X,X,X,X,biel,X,X,X,X,X,X,X,X,X,X,ni,X,biel,muehlefeldweg-area-1,"('muehlefeldweg-area-1', '2021-03-28')"
2021-03-31,ranunculus-ficaria,2,mp,be,X,X,X,X,biel,LC,LC,LC,Ranunculaceae,X,X,X,X,X,X,X,cdf,biel,erlenweg-lake-1,"('erlenweg-lake-1', '2021-03-31')"
2021-03-31,bellis-perennis,2,mp,be,X,X,X,X,biel,LC,LC,LC,Asteraceae,X,X,X,X,X,X,X,cdf,biel,erlenweg-lake-1,"('erlenweg-lake-1', '2021-03-31')"
2021-03-31,scilla-bifolia,2,mp,be,X,X,X,X,biel,LC,LC,LC,Asparagaceae,X,X,X,X,X,X,X,cdf,biel,erlenweg-forest-1,"('erlenweg-forest-1', '2021-03-31')"
2021-03-31,hepatica-nobilis,2,mp,be,X,X,X,X,biel,LC,LC,LC,Ranunculaceae,X,X,X,X,X,X,X,X,biel,erlenweg-forest-1,"('erlenweg-forest-1', '2021-03-31')"
2021-03-31,viola-odorata,2,mp,be,X,X,X,X,biel,LC,LC,LC,Violaceae,X,X,X,X,X,X,X,cdf,biel,erlenweg-forest-1,"('erlenweg-forest-1', '2021-03-31')"
2021-03-31,bellis-perennis,2,mp,be,X,X,X,X,biel,LC,LC,LC,Asteraceae,X,X,X,X,X,X,X,cdf,biel,erlenweg-forest-1,"('erlenweg-forest-1', '2021-03-31')"
2021-03-31,cardamine-hirsuta,2,mp,be,X,X,X,X,biel,LC,LC,LC,Brassicaceae,X,X,X,X,X,X,X,X,biel,erlenweg-forest-1,"('erlenweg-forest-1', '2021-03-31')"
2021-03-31,primula-elatior,2,mp,be,X,X,X,X,biel,LC,LC,LC,Primulaceae,X,X,X,X,X,X,X,cdf,biel,erlenweg-forest-1,"('erlenweg-forest-1', '2021-03-31')"
2021-03-31,hedera-helix,2,mp,be,X,X,X,X,biel,LC,LC,LC,Araliaceae,X,X,X,X,X,X,X,cdf,biel,erlenweg-forest-1,"('erlenweg-forest-1', '2021-03-31')"
2021-03-08,anemone-nemorosa,2,mp,be,X,X,laengholz,X,biel,LC,LC,LC,Ranunculaceae,X,X,X,X,X,X,X,cdf,biel,laengholz-forest-3,"('laengholz-forest-3', '2021-03-08')"
2021-03-08,corylus-avellana,2,mp,be,X,X,laengholz,X,biel,LC,LC,LC,Betulaceae,X,X,X,X,X,X,X,cdf,biel,laengholz-forest-3,"('laengholz-forest-3', '2021-03-08')"
2021-03-08,hedera-helix,2,mp,be,X,X,laengholz,X,biel,LC,LC,LC,Araliaceae,X,X,X,X,X,X,X,cdf,biel,laengholz-forest-3,"('laengholz-forest-3', '2021-03-08')"
2021-03-08,ranunculus-ficaria,2,mp,be,X,X,laengholz,X,biel,LC,LC,LC,Ranunculaceae,X,X,X,X,X,X,X,cdf,biel,laengholz-forest-3,"('laengholz-forest-3', '2021-03-08')"
2021-03-08,hepatica-nobilis,2,mp,be,X,X,laengholz,X,biel,LC,LC,LC,Ranunculaceae,X,X,X,X,X,X,X,X,biel,laengholz-forest-16,"('laengholz-forest-16', '2021-03-08')"
2021-03-08,potentilla-sterilis,2,mp,be,X,X,laengholz,X,biel,LC,LC,LC,Rosaceae,X,X,X,X,X,X,X,cdf,biel,laengholz-forest-16,"('laengholz-forest-16', '2021-03-08')"
2021-03-08,bellis-perennis,2,mp,be,X,X,laengholz,X,biel,LC,LC,LC,Asteraceae,X,X,X,X,X,X,X,cdf,biel,laengholz-forest-16,"('laengholz-forest-16', '2021-03-08')"
2021-03-08,cardamine-flexuosa,2,mp,be,X,X,laengholz,X,biel,LC,LC,LC,Brassicaceae,X,X,X,X,X,X,X,cdf,biel,laengholz-forest-16,"('laengholz-forest-16', '2021-03-08')"
2021-03-08,ranunculus-ficaria,2,mp,be,X,X,laengholz,X,biel,LC,LC,LC,Ranunculaceae,X,X,X,X,X,X,X,cdf,biel,laengholz-forest-16,"('laengholz-forest-16', '2021-03-08')"
2021-03-08,tussilago-farfara,2,mp,be,X,X,laengholz,X,biel,LC,LC,LC,Asteraceae,X,X,X,X,X,X,X,cdf,biel,laengholz-forest-16,"('laengholz-forest-16', '2021-03-08')"
2021-03-08,anemone-nemorosa,2,mp,be,X,X,laengholz,X,biel,LC,LC,LC,Ranunculaceae,X,X,X,X,X,X,X,cdf,biel,laengholz-forest-16,"('laengholz-forest-16', '2021-03-08')"
2021-03-08,hedera-helix,2,mp,be,X,X,laengholz,X,biel,LC,LC,LC,Araliaceae,X,X,X,X,X,X,X,cdf,biel,laengholz-forest-16,"('laengholz-forest-16', '2021-03-08')"
2021-03-08,corylus-avellana,2,mp,be,X,X,laengholz,X,biel,LC,LC,LC,Betulaceae,X,X,X,X,X,X,X,cdf,biel,laengholz-forest-16,"('laengholz-forest-16', '2021-03-08')"
2021-03-28,ranunculus-ficaria,2,mp,be,X,X,X,X,biel,LC,LC,LC,Ranunculaceae,X,X,X,X,X,X,X,cdf,biel,karl-neuhaus-strasse-park-1,"('karl-neuhaus-strasse-park-1', '2021-03-28')"
2021-03-28,corydalis-cava,2,mp,be,X,X,X,X,biel,LC,LC,LC,Papaveraceae,X,X,X,X,X,X,X,cdf,biel,karl-neuhaus-strasse-park-1,"('karl-neuhaus-strasse-park-1', '2021-03-28')"
2021-03-28,bellis-perennis,2,mp,be,X,X,X,X,biel,LC,LC,LC,Asteraceae,X,X,X,X,X,X,X,cdf,biel,karl-neuhaus-strasse-park-1,"('karl-neuhaus-strasse-park-1', '2021-03-28')"
2021-03-28,cardamine-hirsuta,2,mp,be,X,X,X,X,biel,LC,LC,LC,Brassicaceae,X,X,X,X,X,X,X,X,biel,karl-neuhaus-strasse-park-1,"('karl-neuhaus-strasse-park-1', '2021-03-28')"
2021-03-28,lonicera-fragrantissima,2,mp,be,X,X,X,X,biel,X,X,X,X,X,X,X,X,X,X,ni,X,X,karl-neuhaus-strasse-park-1,"('karl-neuhaus-strasse-park-1', '2021-03-28')"
2021-03-28,hedera-helix,2,mp,be,X,X,X,X,biel,LC,LC,LC,Araliaceae,X,X,X,X,X,X,X,cdf,biel,karl-neuhaus-strasse-park-1,"('karl-neuhaus-strasse-park-1', '2021-03-28')"
2021-04-25,tilia-americana,2,mp,be,X,X,X,X,biel,,,,,,,,,,,,,,nidau-buren-kanal-4,"('nidau-buren-kanal-4', '2021-04-25')"
2021-04-25,lamium-purpureum,2,mp,be,X,X,X,X,biel,LC,LC,LC,Lamiaceae,X,X,X,X,X,X,X,X,biel,nidau-buren-kanal-4,"('nidau-buren-kanal-4', '2021-04-25')"
2021-04-25,veronica-polita,2,mp,be,X,X,X,X,biel,LC,LC,LC,Plantaginaceae,X,X,X,X,X,X,X,cdf,X,nidau-buren-kanal-4,"('nidau-buren-kanal-4', '2021-04-25')"
2021-04-25,capsella-bursa-pastoris,2,mp,be,X,X,X,X,biel,LC,LC,LC,Brassicaceae,X,X,X,X,X,X,X,cdf,biel,nidau-buren-kanal-4,"('nidau-buren-kanal-4', '2021-04-25')"
2021-04-25,ajuga-reptans,2,mp,be,X,X,X,X,biel,LC,LC,LC,Lamiaceae,X,X,X,X,X,X,X,cdf,biel,nidau-buren-kanal-4,"('nidau-buren-kanal-4', '2021-04-25')"
2021-04-25,ranunculus-acris,2,mp,be,X,X,X,X,biel,LC,LC,LC,Ranunculaceae,X,X,X,X,X,X,X,cdf,biel,nidau-buren-kanal-4,"('nidau-buren-kanal-4', '2021-04-25')"
2021-04-25,cardamine-pratensis,2,mp,be,X,X,X,X,biel,LC,LC,LC,Brassicaceae,X,X,X,X,X,X,X,cdf,biel,nidau-buren-kanal-4,"('nidau-buren-kanal-4', '2021-04-25')"
2021-04-25,taraxacum,2,mp,be,X,X,X,X,biel,X,X,X,X,X,X,X,X,X,ongen,X,X,X,nidau-buren-kanal-4,"('nidau-buren-kanal-4', '2021-04-25')"
2021-04-25,veronica-hederifolia,2,mp,be,X,X,X,X,biel,LC,LC,LC,Plantaginaceae,X,X,X,X,X,X,X,cdf,biel,nidau-buren-kanal-4,"('nidau-buren-kanal-4', '2021-04-25')"
2021-04-25,glechoma-hederacea,2,mp,be,X,X,X,X,biel,LC,LC,LC,Lamiaceae,X,X,X,X,X,X,X,cdf,biel,nidau-buren-kanal-4,"('nidau-buren-kanal-4', '2021-04-25')"
2021-04-25,ranunculus-verna,2,mp,be,X,X,X,X,biel,X,X,X,X,X,X,X,X,X,X,ni,X,X,nidau-buren-kanal-4,"('nidau-buren-kanal-4', '2021-04-25')"
2021-04-25,prunus-spinosa,2,mp,be,X,X,X,X,biel,LC,LC,LC,Rosaceae,X,X,X,X,X,X,X,cdf,biel,nidau-buren-kanal-4,"('nidau-buren-kanal-4', '2021-04-25')"
2021-04-25,tussilago-farfara,2,mp,be,X,X,X,X,biel,LC,LC,LC,Asteraceae,X,X,X,X,X,X,X,cdf,biel,nidau-buren-kanal-3,"('nidau-buren-kanal-3', '2021-04-25')"
2021-04-25,glechoma-hederacea,2,mp,be,X,X,X,X,biel,LC,LC,LC,Lamiaceae,X,X,X,X,X,X,X,cdf,biel,nidau-buren-kanal-3,"('nidau-buren-kanal-3', '2021-04-25')"
2021-04-25,ranunculus-verna,2,mp,be,X,X,X,X,biel,X,X,X,X,X,X,X,X,X,X,ni,X,X,nidau-buren-kanal-3,"('nidau-buren-kanal-3', '2021-04-25')"
2021-04-25,ranunculus-auricomus,2,mp,be,X,X,X,X,biel,LC,LC,LC,Ranunculaceae,X,X,X,X,X,X,X,cdf,biel,nidau-buren-kanal-3,"('nidau-buren-kanal-3', '2021-04-25')"
2021-04-25,hedera-helix,2,mp,be,X,X,X,X,biel,LC,LC,LC,Araliaceae,X,X,X,X,X,X,X,cdf,biel,nidau-buren-kanal-3,"('nidau-buren-kanal-3', '2021-04-25')"
2021-04-25,cornus-sanguinea,2,mp,be,X,X,X,X,biel,LC,LC,LC,Cornaceae,X,X,X,X,X,X,X,cdf,biel,nidau-buren-kanal-3,"('nidau-buren-kanal-3', '2021-04-25')"
2021-04-25,euphorbia-cyparissias,2,mp,be,X,X,X,X,biel,LC,LC,LC,Euphorbiaceae,X,X,X,X,X,X,X,X,biel,nidau-buren-kanal-3,"('nidau-buren-kanal-3', '2021-04-25')"
2021-04-25,ajuga-reptans,2,mp,be,X,X,X,X,biel,LC,LC,LC,Lamiaceae,X,X,X,X,X,X,X,cdf,biel,nidau-buren-kanal-3,"('nidau-buren-kanal-3', '2021-04-25')"
2021-04-25,capsella-bursa-pastoris,2,mp,be,X,X,X,X,biel,LC,LC,LC,Brassicaceae,X,X,X,X,X,X,X,cdf,biel,nidau-buren-kanal-3,"('nidau-buren-kanal-3', '2021-04-25')"
2021-04-25,veronica-persica,2,mp,be,X,X,X,X,biel,X,X,X,X,X,X,X,X,X,X,ni,cdf,biel,nidau-buren-kanal-3,"('nidau-buren-kanal-3', '2021-04-25')"
2021-04-25,ranunculus-bulbosus,2,mp,be,X,X,X,X,biel,LC,LC,LC,Ranunculaceae,X,X,X,X,X,X,X,cdf,biel,nidau-buren-kanal-3,"('nidau-buren-kanal-3', '2021-04-25')"
2021-04-25,sanguisorba-minor,2,mp,be,X,X,X,X,biel,LC,LC,LC,Rosaceae,X,X,X,X,X,X,X,cdf,biel,nidau-buren-kanal-3,"('nidau-buren-kanal-3', '2021-04-25')"
2021-04-25,anthyllis-vulneraria,2,mp,be,X,X,X,X,biel,LC,LC,LC,Fabaceae,1.0,4.0,X,X,X,X,X,cdf,biel,nidau-buren-kanal-3,"('nidau-buren-kanal-3', '2021-04-25')"
2021-04-25,euphorbia-helioscopia,2,mp,be,X,X,X,X,biel,LC,LC,LC,Euphorbiaceae,X,X,X,X,X,X,X,X,biel,nidau-buren-kanal-3,"('nidau-buren-kanal-3', '2021-04-25')"
2021-04-25,taraxacum,2,mp,be,X,X,X,X,biel,X,X,X,X,X,X,X,X,X,ongen,X,X,X,nidau-buren-kanal-3,"('nidau-buren-kanal-3', '2021-04-25')"
2021-04-25,tragopogon-pratensis,2,mp,be,X,X,X,X,biel,LC,LC,LC,Asteraceae,1.0,4.0,X,X,X,X,X,cdf,biel,nidau-buren-kanal-3,"('nidau-buren-kanal-3', '2021-04-25')"
2021-04-25,crataegus-monogyna,2,mp,be,X,X,X,X,biel,LC,LC,LC,Rosaceae,X,X,X,X,X,X,X,cdf,biel,nidau-buren-kanal-3,"('nidau-buren-kanal-3', '2021-04-25')"
2021-04-25,prunus-padus,2,mp,be,X,X,X,X,biel,LC,LC,LC,Rosaceae,X,X,X,X,X,X,X,cdf,biel,nidau-buren-kanal-3,"('nidau-buren-kanal-3', '2021-04-25')"
2021-04-23,bellis-perennis,2,mp,be,X,X,X,X,biel,LC,LC,LC,Asteraceae,X,X,X,X,X,X,X,cdf,biel,nidau-buren-kanal-1,"('nidau-buren-kanal-1', '2021-04-23')"
2021-04-23,glechoma-hederacea,2,mp,be,X,X,X,X,biel,LC,LC,LC,Lamiaceae,X,X,X,X,X,X,X,cdf,biel,nidau-buren-kanal-1,"('nidau-buren-kanal-1', '2021-04-23')"
2021-04-23,veronica-hederifolia,2,mp,be,X,X,X,X,biel,LC,LC,LC,Plantaginaceae,X,X,X,X,X,X,X,cdf,biel,nidau-buren-kanal-1,"('nidau-buren-kanal-1', '2021-04-23')"
2021-04-23,ajuga-reptans,2,mp,be,X,X,X,X,biel,LC,LC,LC,Lamiaceae,X,X,X,X,X,X,X,cdf,biel,nidau-buren-kanal-1,"('nidau-buren-kanal-1', '2021-04-23')"
2021-04-23,ranunculus-verna,2,mp,be,X,X,X,X,biel,X,X,X,X,X,X,X,X,X,X,ni,X,X,nidau-buren-kanal-1,"('nidau-buren-kanal-1', '2021-04-23')"
2021-04-23,veronica-persica,2,mp,be,X,X,X,X,biel,X,X,X,X,X,X,X,X,X,X,ni,cdf,biel,nidau-buren-kanal-1,"('nidau-buren-kanal-1', '2021-04-23')"
2021-04-23,capsella-bursa-pastoris,2,mp,be,X,X,X,X,biel,LC,LC,LC,Brassicaceae,X,X,X,X,X,X,X,cdf,biel,nidau-buren-kanal-1,"('nidau-buren-kanal-1', '2021-04-23')"
2021-04-23,anthyllis-vulneraria,2,mp,be,X,X,X,X,biel,LC,LC,LC,Fabaceae,1.0,4.0,X,X,X,X,X,cdf,biel,nidau-buren-kanal-1,"('nidau-buren-kanal-1', '2021-04-23')"
2021-04-23,veronica-persica,2,mp,be,X,X,X,X,biel,X,X,X,X,X,X,X,X,X,X,ni,cdf,biel,nidau-buren-kanal-1,"('nidau-buren-kanal-1', '2021-04-23')"
2021-04-23,tragopogon-pratensis,2,mp,be,X,X,X,X,biel,LC,LC,LC,Asteraceae,1.0,4.0,X,X,X,X,X,cdf,biel,nidau-buren-kanal-1,"('nidau-buren-kanal-1', '2021-04-23')"
2021-04-23,ranunculus-bulbosus,2,mp,be,X,X,X,X,biel,LC,LC,LC,Ranunculaceae,X,X,X,X,X,X,X,cdf,biel,nidau-buren-kanal-1,"('nidau-buren-kanal-1', '2021-04-23')"
2021-04-23,euphorbia-cyparissias,2,mp,be,X,X,X,X,biel,LC,LC,LC,Euphorbiaceae,X,X,X,X,X,X,X,X,biel,nidau-buren-kanal-1,"('nidau-buren-kanal-1', '2021-04-23')"
2021-04-23,taraxacum,2,mp,be,X,X,X,X,biel,X,X,X,X,X,X,X,X,X,ongen,X,X,X,nidau-buren-kanal-1,"('nidau-buren-kanal-1', '2021-04-23')"
2021-06-27,lapsana-communis,2,mp,be,X,X,X,X,biel,LC,LC,LC,Asteraceae,X,X,X,X,X,X,X,cdf,biel,schneidergaessli-area-1,"('schneidergaessli-area-1', '2021-06-27')"
2021-06-27,medicago-sativa,2,mp,be,X,X,X,X,biel,LC,LC,LC,Fabaceae,X,X,X,X,X,X,X,cdf,biel,schneidergaessli-area-1,"('schneidergaessli-area-1', '2021-06-27')"
2021-06-27,geranium-pyrenaicum,2,mp,be,X,X,X,X,biel,LC,LC,LC,Geraniaceae,X,X,X,X,X,X,X,cdf,biel,schneidergaessli-area-1,"('schneidergaessli-area-1', '2021-06-27')"
