Taxon ID InfoSpecies,groupe d'organisme,org. abrév., ID taxon,nom du taxon,Synonymes utiles,nom allemand,nom français,nom italien,priorité,menace,responsabilité,nécessité de prendre des mesures,nécessité de surveiller les populations,connaissances suffisantes?,techniques connues?,BE,JU
infoflora:318000,Gefässpflanzen,TRAC,318000,Potamogeton acutifolius Link,,Spitzblättriges Laichkraut,Potamot à feuilles aigües,Brasca acutifoglia,2,CR,1,2,2,2,1,B,A
infoflora:318300,Gefässpflanzen,TRAC,318300,Potamogeton coloratus Hornem.,,Gefärbtes Laichkraut,Potamot coloré,Lingua d'acqua arrossata,3,EN,1,2,2,2,1,A,0
infoflora:318400,Gefässpflanzen,TRAC,318400,Potamogeton compressus L.,,Plattstengliges Laichkraut,Potamot aplati,Brasca a caule compresso,2,CR(PE),1,99,0,0,0,0,0
infoflora:318700,Gefässpflanzen,TRAC,318700,Potamogeton filiformis Pers.,,Fadenförmiges Laichkraut,Potamot filiforme,Brasca filiforme,4,VU,1,1,1,1,0,A,0
infoflora:318800,Gefässpflanzen,TRAC,318800,Potamogeton friesii Rupr.,,Fries' Laichkraut,Potamot de Fries,Brasca di Fries,3,EN,1,2,2,2,1,B,C
infoflora:318900,Gefässpflanzen,TRAC,318900,Potamogeton gramineus L.,,Grasblättriges Laichkraut,Potamot graminée,Brasca ingrossata,4,VU,1,1,1,1,0,A,C
infoflora:319000,Gefässpflanzen,TRAC,319000,Potamogeton helveticus (G. Fisch.) W. Koch,,Schweizerisches Laichkraut,Potamot de Suisse,Brasca elvetica,3,EN,1,1,2,1,0,A,0
infoflora:319300,Gefässpflanzen,TRAC,319300,Potamogeton nodosus Poir.,,Flutendes Laichkraut,Potamot noueux,Brasca nodosa,4,VU,1,1,1,1,0,A,A
infoflora:319500,Gefässpflanzen,TRAC,319500,Potamogeton obtusifolius Mert. & W. D. J. Koch,,Stumpfblättriges Laichkraut,Potamot à feuilles obtuses,Brasca a foglie ottuse,3,EN,1,2,2,2,1,A,A
infoflora:320000,Gefässpflanzen,TRAC,320000,Potamogeton polygonifolius Pourr.,,Knöterichblättriges Laichkraut,Potamot à feuilles de renouée,Brasca poligonifoglia,3,EN,1,2,2,2,1,0,0
infoflora:320100,Gefässpflanzen,TRAC,320100,Potamogeton praelongus Wulfen,,Langblättriges Laichkraut,Potamot allongé,Brasca a foglie lunghe,1,EN,3,2,2,2,1,A,0
infoflora:320200,Gefässpflanzen,TRAC,320200,Potamogeton pusillus L.,,Palermer Laichkraut,Potamot capillaire,Brasca palermitana,4,VU,1,2,1,2,1,A,0
infoflora:320400,Gefässpflanzen,TRAC,320400,Potamogeton trichoides Cham. & Schltdl.,,Haarförmiges Laichkraut,Potamot fluet,Brasca capillare,3,EN,1,2,2,2,1,0,D
infoflora:320700,Gefässpflanzen,TRAC,320700,Potentilla alba L.,,Weisses Fingerkraut,Potentille blanche,Cinquefoglia bianca,4,VU,1,1,1,2,1,0,0
infoflora:320800,Gefässpflanzen,TRAC,320800,Potentilla alpicola Fauc.,,Alpen-Fingerkraut,Potentille alpicole,Cinquefoglia alpicola,1,CR,3,1,2,1,0,0,0
infoflora:321700,Gefässpflanzen,TRAC,321700,Potentilla cinerea Vill.,,Aschgraues Fingerkraut,Potentille cendrée,Cinquefoglia cinerea,3,VU,2,1,1,1,0,0,0
infoflora:322600,Gefässpflanzen,TRAC,322600,Potentilla grammopetala Moretti,,Schmalkronblättriges Fingerkraut,Potentille à pétales étroits,Cinquefoglia a petali sottili,3,NT,3,2,1,2,1,0,0
infoflora:322800,Gefässpflanzen,TRAC,322800,Potentilla heptaphylla L.,,Rötliches Fingerkraut,Potentille à sept folioles,Cinquefoglia a sette foglie,4,VU,1,1,1,1,0,0,0
infoflora:322850,Gefässpflanzen,TRAC,322850,Potentilla incana G. Gaertn. & al.,,Sand-Fingerkraut,Potentille des sables,Cinquefoglie arenaria,2,CR,1,2,1,2,1,0,0
infoflora:322900,Gefässpflanzen,TRAC,322900,Potentilla inclinata Vill.,,Graues Fingerkraut,Potentille grisâtre,Cinquefoglia cenerognola,3,EN,1,2,2,1,0,A,0
infoflora:323100,Gefässpflanzen,TRAC,323100,Potentilla leucopolitana P. J. Müll.,,Weissenburger Fingerkraut,Potentille de Wissembourg,Cinquefoglia leucopolitana,2,CR,1,2,2,2,1,0,0
infoflora:323300,Gefässpflanzen,TRAC,323300,Potentilla multifida L.,,Schlitzblättriges Fingerkraut,Potentille multifide,Cinquefoglia sfrangiata,2,VU,3,1,1,1,0,0,0
infoflora:323600,Gefässpflanzen,TRAC,323600,Potentilla nivea L.,,Schneeweisses Fingerkraut,Potentille blanc de neige,Cinquefoglia nivea,2,VU,3,1,0,1,0,D,0
infoflora:324100,Gefässpflanzen,TRAC,324100,Potentilla praecox F. W. Schultz,,Frühzeitiges Fingerkraut,Potentille précoce,Cinquefoglia precoce,1,CR,3,2,2,2,1,0,0
infoflora:324800,Gefässpflanzen,TRAC,324800,Potentilla supina L.,,Niederliegendes Fingerkraut,Potentille étalée,Cinquefoglia sdraiata,4,VU,1,1,1,1,0,C,0
infoflora:325900,Gefässpflanzen,TRAC,325900,Primula daonensis (Leyb.) Leyb.,,Val Daone-Primel,Primevère du val Daone,Primula di Val Daone,3,NT,3,0,1,1,0,0,0
infoflora:326400,Gefässpflanzen,TRAC,326400,Primula glutinosa Jacq.,,Klebrige Primel,Primevère glutineuse,Primula vischiosa,3,NT,3,0,0,1,0,0,0
infoflora:326500,Gefässpflanzen,TRAC,326500,Primula halleri J. F. Gmel.,,Hallers Primel,Primevère à longues fleurs,Primula di Haller,3,NT,3,1,0,1,0,0,0
infoflora:328000,Gefässpflanzen,TRAC,328000,Prunella laciniata (L.) L.,,Weisse Brunelle,Brunelle blanche,Prunella gialla,4,VU,1,1,1,1,0,A,A
infoflora:330500,Gefässpflanzen,TRAC,330500,Pseudostellaria europaea Schaeftl.,,Knollenmiere,Pseudostellaire d'Europe,Centocchio bulboso,2,EN,2,2,2,2,1,0,0
infoflora:330900,Gefässpflanzen,TRAC,330900,Pteris cretica L.,,Saumfarn,Ptéris de Crète,Pteride di Creta,3,VU,2,1,1,2,1,0,0
infoflora:331000,Gefässpflanzen,TRAC,331000,Ptychotis saxifraga (L.) Loret & Barrandon,,Faltenohr,Ptychotis saxifrage,Prezzemolo falso,2,RE,1,99,0,0,0,0,0
infoflora:331300,Gefässpflanzen,TRAC,331300,Pulicaria vulgaris Gaertn.,,Kleines Flohkraut,Pulicaire commune,Incensaria fetida,2,RE,1,99,0,0,0,D,D
infoflora:331600,Gefässpflanzen,TRAC,331600,Pulmonaria collina W. Sauer,,Hügel-Lungenkraut,Pulmonaire des collines,Polmonaria di collina,3,NT,3,1,0,1,0,A,0
infoflora:331800,Gefässpflanzen,TRAC,331800,Pulmonaria helvetica Bolliger,,Schweizerisches Lungenkraut,Pulmonaire de Suisse,Polmonaria elvetica,2,NT,4,2,2,1,0,0,0
infoflora:332700,Gefässpflanzen,TRAC,332700,Pulmonaria montana subsp. jurana (Graber) W. Sauer,,Jura-Lungenkraut,Pulmonaire du Jura,Polmonaria del Giura,3,NT,3,1,0,1,0,A,0
infoflora:333250,Gefässpflanzen,TRAC,333250,Pulsatilla alpina subsp. alba Zämelis & Paegle,,Weisse Anemone,Pulsatille des Alpes,Pulsatilla bianca,2,CR,1,1,1,1,0,0,0
infoflora:333700,Gefässpflanzen,TRAC,333700,Pulsatilla halleri (All.) Willd.,,Hallers Küchenschelle,Pulsatille de Haller,Pulsatilla di Haller,2,VU,3,1,1,1,0,0,0
infoflora:334200,Gefässpflanzen,TRAC,334200,Pulsatilla vulgaris Mill.,,Gewöhnliche Küchenschelle,Coquelourde,Pulsatilla comune,3,EN,1,2,2,2,1,C,0
infoflora:334400,Gefässpflanzen,TRAC,334400,Pyrola chlorantha Sw.,,Grünliches Wintergrün,Pyrole verdâtre,Piroletta verdastra,4,VU,1,1,1,1,0,A,0
infoflora:335200,Gefässpflanzen,TRAC,335200,Pyrus nivalis Jacq.,,Schneebirne,Poirier des neiges,Pero alpino,4,VU,1,1,1,1,0,C,A
infoflora:336300,Gefässpflanzen,TRAC,336300,Radiola linoides Roth,,Zwergflachs,Radiole faux lin,Falso-lino,2,RE,1,99,0,0,0,0,0
infoflora:336900,Gefässpflanzen,TRAC,336900,Ranunculus aquatilis L.,,Gemeiner Wasser-Hahnenfuss,Renoncule aquatique,Ranuncolo acquatico comune,4,VU,1,1,1,1,0,A,0
infoflora:337100,Gefässpflanzen,TRAC,337100,Ranunculus arvensis L.,,Acker-Hahnenfuss,Renoncule des champs,Ranuncolo dei campi,4,VU,1,1,0,1,0,A,A
infoflora:338000,Gefässpflanzen,TRAC,338000,Ranunculus circinatus Sibth.,,Starrer Wasserhahnenfuss,Renoncule en crosse,Ranuncolo circinnato,4,VU,1,1,1,1,0,A,A
infoflora:338800,Gefässpflanzen,TRAC,338800,Ranunculus gramineus L.,,Grasblättriger Hahnenfuss,Renoncule graminée,Ranuncolo gramineo,2,CR,1,2,2,2,1,0,0
infoflora:339400,Gefässpflanzen,TRAC,339400,Ranunculus lingua L.,,Grosser Sumpf-Hahnenfuss,Grande douve,Ranuncolo delle canne,4,VU,1,1,1,1,0,A,A
infoflora:340000,Gefässpflanzen,TRAC,340000,Ranunculus peltatus Schrank,,Schild-Wasserhahnenfuss,Renoncule peltée,Ranuncolo peltato,3,EN,1,2,2,2,1,0,B
infoflora:340100,Gefässpflanzen,TRAC,340100,Ranunculus penicillatus (Dumort.) Bab.,,Pinsel-Wasserhahnenfuss,Renoncule pénicillée,Ranuncolo pennello,4,VU,1,1,1,1,0,C,C
infoflora:340500,Gefässpflanzen,TRAC,340500,Ranunculus polyanthemophyllus W. Koch & H. E. Hess,,Polyanthemusblättriger Hahnenfuss,Renoncule à feuilles de polyanthème,Ranuncolo a foglie di statice,4,NT,2,0,0,1,0,C,0
infoflora:340700,Gefässpflanzen,TRAC,340700,Ranunculus pygmaeus Wahlenb.,,Zwerg-Hahnenfuss,Renoncule naine,Ranuncolo pigmeo,1,EN,3,1,1,1,0,0,0
infoflora:341000,Gefässpflanzen,TRAC,341000,Ranunculus reptans L.,,Wurzelnder Sumpf-Hahnenfuss,Renoncule radicante,Ranuncolo reptante,1,EN,3,2,2,2,1,A,0
infoflora:341100,Gefässpflanzen,TRAC,341100,Ranunculus rionii Lagger,,Rions Wasserhahnenfuss,Renoncule de Rion,Ranuncolo di Rion,2,CR,1,2,2,2,1,0,0
infoflora:341200,Gefässpflanzen,TRAC,341200,Ranunculus sardous Crantz,,Sardinischer Hahnenfuss,Renoncule sarde,Ranuncolo sardo,4,VU,1,1,0,1,0,C,0
infoflora:341500,Gefässpflanzen,TRAC,341500,Ranunculus sceleratus L.,,Gift-Hahnenfuss,Renoncule scélérate,Ranuncolo tossico,4,VU,1,1,1,1,0,A,A
infoflora:341600,Gefässpflanzen,TRAC,341600,Ranunculus seguieri Vill.,,Séguiers Hahnenfuss,Renoncule de Séguier,Ranuncolo di Séguier,2,VU,3,1,1,1,0,A,0
infoflora:343000,Gefässpflanzen,TRAC,343000,Reseda luteola L.,,Färber-Reseda,Gaude,Reseda biondella,4,VU,1,1,0,1,0,A,A
infoflora:343100,Gefässpflanzen,TRAC,343100,Reseda phyteuma L.,,Rapunzel-Reseda,Réséda raiponce,Reseda selvatica,3,EN,1,1,0,1,0,0,0
infoflora:343700,Gefässpflanzen,TRAC,343700,Rhamnus saxatilis Jacq.,,Felsen-Kreuzdorn,Nerprun des rochers,Ranno spinello,4,VU,1,1,1,1,0,0,0
infoflora:344200,Gefässpflanzen,TRAC,344200,Rhinanthus angustifolius C. C. Gmel.,,Kahler Klappertopf,Rhinanthe à feuilles étroites,Cresta di gallo tardiva,4,VU,1,1,1,1,0,A,A
infoflora:344400,Gefässpflanzen,TRAC,344400,Rhinanthus antiquus (Sterneck) Schinz & Thell.,,Altertümlicher Klappertopf,Rhinanthe antique,Cresta di gallo bergamasca,3,NT,3,1,0,1,0,0,0
infoflora:345900,Gefässpflanzen,TRAC,345900,Rhynchospora fusca (L.) W. T. Aiton,,Rotbraunes Schnabelried,Rhynchospora brun rougeâtre,Rincospora scura,3,EN,1,2,2,2,1,D,D
infoflora:346600,Gefässpflanzen,TRAC,346600,Rorippa amphibia (L.) Besser,,Wasserkresse,Cresson amphibie,Crescione di chiana,4,VU,1,1,1,1,0,A,A
infoflora:347150,Gefässpflanzen,TRAC,347150,Rorippa stylosa (Pers.) Mansf. & Rothm.,,Pyrenäen-Sumpfkresse,Cresson des Pyrénées,Crescione dei Pirenei,4,VU,1,1,1,1,0,0,0
infoflora:347400,Gefässpflanzen,TRAC,347400,Rosa abietina Christ,,Tannen-Rose,Rosier des sapins,Rosa degli abeti,3,NT,3,0,0,1,0,A,A
infoflora:347900,Gefässpflanzen,TRAC,347900,Rosa chavinii Rapin,,Chavins Rose,Rosier de Chavin,Rosa di Chavin,2,VU,3,1,1,1,0,A,0
infoflora:348500,Gefässpflanzen,TRAC,348500,Rosa elliptica Tausch,,Duft-Rose,Rosier à feuilles elliptiques,Rosa a foglie ellittiche,4,VU,1,1,1,1,0,A,0
infoflora:348600,Gefässpflanzen,TRAC,348600,Rosa gallica L.,,Essig-Rose,Rosier de France,Rosa serpeggiante,3,EN,1,2,2,1,0,0,0
infoflora:348800,Gefässpflanzen,TRAC,348800,Rosa jundzillii Besser,,Jundzills Rose,Rosier de Jundzill,Rosa di Jundzill,3,EN,1,2,1,2,1,A,C
infoflora:348900,Gefässpflanzen,TRAC,348900,Rosa majalis Herrm.,,Zimt-Rose,Rosier cannelle,Rosa cannella,2,VU,3,1,1,1,0,A,0
infoflora:349200,Gefässpflanzen,TRAC,349200,Rosa montana Chaix,,Südalpine Rose,Rosier des montagnes,Rosa montana,4,VU,1,1,1,1,0,A,A
infoflora:349800,Gefässpflanzen,TRAC,349800,Rosa rhaetica Gremli,,Bündner-Rose,Rosier rhétique,Rosa retica,3,EN,1,2,1,2,1,0,0
infoflora:350100,Gefässpflanzen,TRAC,350100,Rosa sherardii Davies,,Sherards Rose,Rosier de Sherard,Rosa di Sherard,4,NT,2,0,0,1,0,A,A
infoflora:350300,Gefässpflanzen,TRAC,350300,Rosa stylosa Desv.,,Säulengrifflige Rose,Rosier à styles soudés,Rosa a stili saldati,3,EN,1,2,1,2,1,A,A
infoflora:350550,Gefässpflanzen,TRAC,350550,Rosa tomentella Léman,,Flaum-Rose,Rosier finement tomenteux,Rosa finemente tomentosa,4,VU,1,1,1,1,0,C,C
infoflora:351400,Gefässpflanzen,TRAC,351400,Rubia tinctorum L.,,Färber-Krapp,Garance des teinturiers,Robbia domestica,4,VU,1,1,0,1,0,0,0
infoflora:359600,Gefässpflanzen,TRAC,359600,Rumex aquaticus L.,,Wasser-Ampfer,Rumex aquatique,Romice acquatico,3,EN,1,2,2,2,1,D,A
infoflora:360000,Gefässpflanzen,TRAC,360000,Rumex hydrolapathum Huds.,,Riesen-Ampfer,Rumex géant,Romice tabacco di palude,4,VU,1,2,1,2,1,A,A
infoflora:360200,Gefässpflanzen,TRAC,360200,Rumex maritimus L.,,Strand-Ampfer,Rumex maritime,Romice marittimo,2,CR,1,2,2,2,1,0,A
infoflora:360700,Gefässpflanzen,TRAC,360700,Rumex pulcher L.,,Schöner Ampfer,Rumex élégant,Romice cavolaccio,4,VU,1,1,0,1,0,A,0
infoflora:361800,Gefässpflanzen,TRAC,361800,Sagina glabra (Willd.) Fenzl,,Südalpines Mastkraut,Sagine glabre,Sagina glabra,4,VU,1,1,0,1,0,0,0
infoflora:362100,Gefässpflanzen,TRAC,362100,Sagina nodosa (L.) Fenzl,,Knotiges Mastkraut,Sagine noueuse,Sagina nodosa,3,EN,1,2,2,2,1,A,D
infoflora:362400,Gefässpflanzen,TRAC,362400,Sagina subulata (Sw.) C. Presl,,Pfriemblättriges Mastkraut,Sagine subulée,Sagina subulata,3,EN,1,2,1,1,0,0,0
infoflora:362700,Gefässpflanzen,TRAC,362700,Sagittaria sagittifolia L.,,Gewöhnliches Pfeilkraut,Sagittaire à feuilles en flèche,Sagittaria comune,3,EN,1,2,2,2,1,A,A
infoflora:366700,Gefässpflanzen,TRAC,366700,Salix ×hegetschweileri Heer,,Hegetschweilers Weide,Saule d'Hegetschweiler,Salice di Hegetschweiler,1,EN,3,1,2,1,0,B,0
infoflora:363000,Gefässpflanzen,TRAC,363000,Salix apennina A. K. Skvortsov,,Apenninen-Weide,Saule des Apennins,Salice dell'Appennino,3,VU,2,1,1,1,0,0,0
infoflora:363400,Gefässpflanzen,TRAC,363400,Salix bicolor Willd.,,Zweifarbige Weide,Saule à deux couleurs,Salice bicolore,2,CR,1,1,1,1,0,0,0
infoflora:363600,Gefässpflanzen,TRAC,363600,Salix caesia Vill.,,Blaugrüne Weide,Saule bleuâtre,Salice azzurrino,3,VU,2,1,1,1,0,A,0
infoflora:364400,Gefässpflanzen,TRAC,364400,Salix glabra Scop.,,Kahle Weide,Saule glabre,Salice glabro,3,VU,2,1,1,1,0,0,0
infoflora:364500,Gefässpflanzen,TRAC,364500,Salix glaucosericea Flod.,,Seidenhaarige Weide,Saule glauque,Salice glauco,4,LC,3,0,0,1,0,A,0
infoflora:364900,Gefässpflanzen,TRAC,364900,Salix laggeri Wimm.,,Laggers Weide,Saule blanchâtre,Salice di Lagger,2,VU,3,1,1,1,0,0,0
infoflora:365100,Gefässpflanzen,TRAC,365100,Salix myrtilloides L.,,Heidelbeerblättrige Weide,Saule fausse myrtille,Salice mirtilloide,1,CR,3,2,2,2,1,0,0
infoflora:366000,Gefässpflanzen,TRAC,366000,Salix repens L.,,Moor-Weide,Saule rampant,Salice strisciante,4,VU,1,1,1,1,0,A,A
infoflora:368500,Gefässpflanzen,TRAC,368500,Samolus valerandi L.,,Bunge,Samole de Valerand,Lino d'acqua,2,CR,1,2,2,2,1,0,0
infoflora:369300,Gefässpflanzen,TRAC,369300,Saponaria lutea L.,,Gelbes Seifenkraut,Saponaire jaune,Saponaria gialla,2,VU,3,1,2,2,1,0,0
infoflora:371200,Gefässpflanzen,TRAC,371200,Saussurea alpina subsp. depressa (Gren.) Nyman,,Niedere Alpenscharte,Saussurée basse,Saussurea bassa,3,NT,3,0,0,1,0,A,0
infoflora:371900,Gefässpflanzen,TRAC,371900,Saxifraga aphylla Sternb.,,Schmalkronblättriger Steinbrech,Saxifrage à tige nue,Sassifraga nordalpina,4,LC,3,0,0,1,0,B,0
infoflora:372400,Gefässpflanzen,TRAC,372400,Saxifraga bulbifera L.,,Zwiebel-Steinbrech,Saxifrage bulbifère,Sassifraga bulbifera,1,EN,3,2,2,2,1,0,0
infoflora:372600,Gefässpflanzen,TRAC,372600,Saxifraga cernua L.,,Arktischer Knöllchen-Steinbrech,Saxifrage penchée,Sassifraga incurvata,2,VU,3,2,1,2,1,C,0
infoflora:372700,Gefässpflanzen,TRAC,372700,Saxifraga cotyledon L.,,Strauss-Steinbrech,Saxifrage cotylédon,Sassifraga dei graniti,4,LC,3,0,0,1,0,A,0
infoflora:373000,Gefässpflanzen,TRAC,373000,Saxifraga diapensioides Bellardi,,Diapensienartiger Steinbrech,Saxifrage diapensie,Sassifraga simile a diapensia,3,NT,3,0,1,1,0,0,0
infoflora:373400,Gefässpflanzen,TRAC,373400,Saxifraga granulata L.,,Knöllchen-Steinbrech,Saxifrage granulée,Sassifraga granulosa,4,VU,1,2,2,2,1,A,0
infoflora:373600,Gefässpflanzen,TRAC,373600,Saxifraga hirculus L.,,Goldblumiger Steinbrech,Saxifrage bouc,Sassifraga delle torbiere,1,CR,3,2,2,2,1,C,D
infoflora:373795,Gefässpflanzen,TRAC,373795,Saxifraga hostii Tausch,,Hosts Steinbrech,Saxifrage de Host,Sassifraga di Host,3,VU,2,1,0,1,0,0,0
infoflora:374300,Gefässpflanzen,TRAC,374300,Saxifraga muscoides All.,,Flachblättriger Steinbrech,Saxifrage fausse mousse,Sassifraga muscosa,4,LC,3,0,0,1,0,A,0
infoflora:374400,Gefässpflanzen,TRAC,374400,Saxifraga mutata L.,,Safrangelber Steinbrech,Saxifrage changée,Sassifraga gialla,4,NT,2,0,0,1,0,A,0
infoflora:374550,Gefässpflanzen,TRAC,374550,Saxifraga oppositifolia subsp. amphibia (Sünd.) Braun-Blanq.,,Bodensee-Steinbrech,Saxifrage du Lac de Constance,Sassifraga del Lago di Constanza,2,EX,1,0,2,1,0,0,0
infoflora:374995,Gefässpflanzen,TRAC,374995,Saxifraga retusa Gouan,,Gestutzter Steinbrech,Saxifrage tronquée,Sassifraga retusa,4,VU,1,1,0,1,0,0,0
infoflora:375700,Gefässpflanzen,TRAC,375700,Saxifraga seguieri Spreng.,,Séguiers Steinbrech,Saxifrage de Séguier,Sassifraga di Séguier,4,LC,3,0,0,1,0,A,0
infoflora:377900,Gefässpflanzen,TRAC,377900,Scandix pecten-veneris L.,,Venuskamm,Scandix peigne de Vénus,Pettine di Venere,3,EN,1,2,0,2,1,A,C
infoflora:378000,Gefässpflanzen,TRAC,378000,Scheuchzeria palustris L.,,Blumenbinse,Scheuchzérie des marais,Giuncastrello delle torbiere,4,VU,1,1,1,1,0,A,A
infoflora:378300,Gefässpflanzen,TRAC,378300,Schoenoplectus mucronatus (L.) Palla,,Stachliges Seeried,Schoenoplectus mucroné,Lisca mucronata,4,VU,1,1,1,1,0,A,0
infoflora:378400,Gefässpflanzen,TRAC,378400,Schoenoplectus pungens (Vahl) Palla,,Amerikanisches Seeried,Schoenoplectus piquant,Lisca nordamericana,2,CR,1,2,2,2,1,A,0
infoflora:378600,Gefässpflanzen,TRAC,378600,Schoenoplectus supinus (L.) Palla,,Zwerg-Seeried,Schoenoplectus couché,Lisca prostrata,2,CR,1,2,2,2,1,0,0
infoflora:378800,Gefässpflanzen,TRAC,378800,Schoenoplectus triqueter (L.) Palla,,Dreikantiges Seeried,Schoenoplectus à trois angles,Lisca trigona,2,CR,1,2,2,2,1,C,0
infoflora:379560,Gefässpflanzen,TRAC,379560,Scirpoides holoschoenus (L.) Soják,,Kugelbinse,Scirpe à têtes rondes,Giunchetto,2,CR,1,2,2,2,1,0,0
infoflora:379800,Gefässpflanzen,TRAC,379800,Scleranthus annuus L. subsp. annuus,,Einjähriger Knäuel,Gnavelle annuelle,Centograni annuo,3,EN,1,2,0,2,1,D,A
infoflora:380000,Gefässpflanzen,TRAC,380000,Scleranthus annuus subsp. verticillatus (Tausch) Arcang.,,Hügel-Knäuel,Gnavelle verticillée,Centograni verticillato,3,EN,1,2,1,1,0,0,A
infoflora:380500,Gefässpflanzen,TRAC,380500,Sclerochloa dura (L.) P. Beauv.,,Hartgras,Sclérochloa ferme,Fienarola indurita,4,VU,1,1,0,1,0,0,0
infoflora:381200,Gefässpflanzen,TRAC,381200,Scorzonera humilis L.,,Kleine Schwarzwurzel,Scorzonère peu élevée,Scorzonera minore,4,VU,1,1,1,1,0,0,0
infoflora:381800,Gefässpflanzen,TRAC,381800,Scrophularia auriculata L.,,Wasser-Braunwurz,Scrophulaire auriculée,Scrofularia acquatica,3,EN,1,2,2,2,1,D,0
infoflora:385100,Gefässpflanzen,TRAC,385100,Sedum rubens L.,,Rötlicher Mauerpfeffer,Crassule rougeâtre,Borracina arrossata,3,EN,1,2,1,2,1,0,0
infoflora:386000,Gefässpflanzen,TRAC,386000,Sedum villosum L.,,Moor-Mauerpfeffer,Orpin velu,Borracina villosa,4,VU,1,1,1,1,0,A,0
infoflora:386400,Gefässpflanzen,TRAC,386400,Selinum carvifolia (L.) L.,,Silge,Sélin à feuilles de cumin des prés,Carvifoglio palustre,4,VU,1,1,1,1,0,A,D
infoflora:386900,Gefässpflanzen,TRAC,386900,Sempervivum grandiflorum Haw.,,Gaudins Hauswurz,Joubarbe à grandes fleurs,Semprevivo a fiori grandi,2,VU,3,2,2,1,0,0,0
infoflora:387400,Gefässpflanzen,TRAC,387400,Sempervivum wulfenii Mert. & W. D. J. Koch,,Wulfens Hauswurz,Joubarbe de Wulfen,Semprevivo di Wulfen,2,VU,3,1,0,1,0,0,0
infoflora:387500,Gefässpflanzen,TRAC,387500,Senecio abrotanifolius L.,,Eberreisblättriges Kreuzkraut,Séneçon à feuilles d'aurone,Senecione abrotanino,4,LC,3,0,0,1,0,0,0
infoflora:388300,Gefässpflanzen,TRAC,388300,Senecio erraticus Bertol.,,Spreizendes Kreuzkraut,Séneçon erratique,Senecione dei fossi,4,VU,1,1,1,1,0,A,0
infoflora:388700,Gefässpflanzen,TRAC,388700,Senecio halleri Dandy,,Hallers Greiskraut,Seneçon de Haller,Senecione unifloro,4,LC,3,0,1,1,0,0,0
infoflora:389300,Gefässpflanzen,TRAC,389300,Senecio incanus subsp. insubricus (Chenevard) Braun-Blanq.,,Insubrisches Greiskraut,Séneçon d'Insubrie,Senecione d'Insubria,4,LC,3,2,2,2,1,0,0
infoflora:390700,Gefässpflanzen,TRAC,390700,Serapias vomeracea (Burm. f.) Briq.,,Pflugschar-Stendelwurz,Sérapias à longs pétales,Serapide maggiore,2,CR,1,2,2,2,1,0,0
infoflora:391000,Gefässpflanzen,TRAC,391000,Serratula tinctoria L. subsp. tinctoria,,Färber-Scharte,Serratule des teinturiers,Cerretta comune,4,VU,1,1,1,1,0,A,B
infoflora:391250,Gefässpflanzen,TRAC,391250,Seseli annuum L.,,Hügel-Sesel,Séséli annuel,Finocchiella effimera,4,VU,1,1,1,1,0,0,0
infoflora:391800,Gefässpflanzen,TRAC,391800,Seseli montanum L.,,Berg-Sesel,Séséli des montagnes,Finocchiella abrotanina,4,VU,1,1,1,1,0,0,A
infoflora:392500,Gefässpflanzen,TRAC,392500,Sesleria sphaerocephala Ard.,,Kugelköpfige Seslerie,Seslérie à tête ronde,Sesleria minore,2,VU,3,1,0,1,0,0,0
infoflora:393800,Gefässpflanzen,TRAC,393800,Sideritis hyssopifolia L.,,Ysopblättriges Gliedkraut,Crapaudine à feuilles d'hysope,Stregonia alpina,4,VU,1,1,0,1,0,C,0
infoflora:393900,Gefässpflanzen,TRAC,393900,Sideritis montana L.,,Berg-Gliedkraut,Crapaudine des montagnes,Stregonia montana,2,RE,1,99,0,0,0,D,0
infoflora:394750,Gefässpflanzen,TRAC,394750,Silene cretica L.,,Kretisches Leimkraut,Silène de crète,Silene cretica,2,RE,1,99,0,0,0,0,0
infoflora:395300,Gefässpflanzen,TRAC,395300,Silene flos-jovis (L.) Clairv.,,Jupiternelke,Oeillet de Dieu,Crotonella fior di Giove,4,NT,2,0,0,1,0,0,0
infoflora:395400,Gefässpflanzen,TRAC,395400,Silene gallica L.,,Französisches Leimkraut,Silène de France,Silene gallica,2,CR(PE),1,99,0,0,0,B,0
infoflora:396000,Gefässpflanzen,TRAC,396000,Silene noctiflora L.,,Ackernelke,Silène de nuit,Silene aprentesi di notte,4,VU,1,1,0,1,0,A,A
infoflora:396150,Gefässpflanzen,TRAC,396150,Silene nutans subsp. insubrica (Gaudin) Soldano,,Insubrisches Leimkraut,Silène livide,Silene insubrica,4,NT,2,0,0,1,0,0,0
infoflora:397000,Gefässpflanzen,TRAC,397000,Silene suecica (Lodd.) Greuter & Burdet,,Alpen-Pechnelke,Silène de Suède,Crotonella alpina,3,NT,3,0,0,1,0,C,0
infoflora:397100,Gefässpflanzen,TRAC,397100,Silene vallesia L.,,Walliser Leimkraut,Silène du Valais,Silene del Vallese,3,VU,2,1,1,1,0,0,0
infoflora:398100,Gefässpflanzen,TRAC,398100,Sison amomum L.,,Gewürzdolde,Sison amome,Amomo germanico,3,EN,1,2,2,2,1,0,0
infoflora:398900,Gefässpflanzen,TRAC,398900,Sisymbrium supinum L.,,Niederliegende Rauke,Sisymbre couché,Erba cornacchia supina,1,CR,2,2,2,2,1,0,0
