date,place,species,year,loc_date
2021-06-15,Cdf-sbb-5,crepis-biennis,2,"('Cdf-sbb-5', '2021-06-15')"
2021-06-15,Cdf-sbb-5,veronica,2,"('Cdf-sbb-5', '2021-06-15')"
2021-06-15,Cdf-sbb-5,medicago-lupulina,2,"('Cdf-sbb-5', '2021-06-15')"
2021-06-15,Cdf-sbb-5,alchemilla,2,"('Cdf-sbb-5', '2021-06-15')"
2021-06-15,Cdf-sbb-5,sanguisorba,2,"('Cdf-sbb-5', '2021-06-15')"
2021-06-15,Cdf-sbb-5,sinapis-arvensis,2,"('Cdf-sbb-5', '2021-06-15')"
2021-06-16,random,plantago-lanceolata,2,"('random', '2021-06-16')"
2021-06-16,random,bellis-perennis,2,"('random', '2021-06-16')"
2021-06-17,Cygnes-cff-2,senecio-inaequidens,2,"('Cygnes-cff-2', '2021-06-17')"
2021-06-17,Cygnes-cff-2,erigeron-annuus,2,"('Cygnes-cff-2', '2021-06-17')"
2021-06-17,Cygnes-cff-2,convolvulus-arvensis,2,"('Cygnes-cff-2', '2021-06-17')"
2021-06-17,Cygnes-cff-2,lotus-corniculatus,2,"('Cygnes-cff-2', '2021-06-17')"
2021-06-17,Cygnes-cff-2,achillea-millefolium,2,"('Cygnes-cff-2', '2021-06-17')"
2021-06-17,Cygnes-cff-2,echium-vulgare,2,"('Cygnes-cff-2', '2021-06-17')"
2021-06-17,Cygnes-cff-2,tussilago-farfara,2,"('Cygnes-cff-2', '2021-06-17')"
2021-06-17,Cygnes-cff-2,reseda-lutea,2,"('Cygnes-cff-2', '2021-06-17')"
2021-06-17,Cygnes-cff-2,centranthus-ruber,2,"('Cygnes-cff-2', '2021-06-17')"
2021-06-17,Cygnes-cff-2,trifolium-repens,2,"('Cygnes-cff-2', '2021-06-17')"
2021-06-17,Cygnes-cff-2,verbascum,2,"('Cygnes-cff-2', '2021-06-17')"
2021-06-17,Cygnes-cff-2,oenothera,2,"('Cygnes-cff-2', '2021-06-17')"
2021-06-17,Cygnes-cff-2,geranium-robertianum,2,"('Cygnes-cff-2', '2021-06-17')"
2021-06-17,Cygnes-cff-2,sedum-album,2,"('Cygnes-cff-2', '2021-06-17')"
2021-06-17,Cygnes-cff-2,cirsium-vulgare,2,"('Cygnes-cff-2', '2021-06-17')"
2021-06-17,Cygnes-cff-2,sedum-acre,2,"('Cygnes-cff-2', '2021-06-17')"
2021-06-17,Cygnes-cff-2,senecio-jacobaea,2,"('Cygnes-cff-2', '2021-06-17')"
2021-06-17,Cygnes-cff-2,sedum-rupestre,2,"('Cygnes-cff-2', '2021-06-17')"
2021-06-17,Cygnes-cff-2,tragopogon-pratensis,2,"('Cygnes-cff-2', '2021-06-17')"
2021-06-17,Cygnes-cff-2,papaver,2,"('Cygnes-cff-2', '2021-06-17')"
2021-06-17,Cygnes-cff-2,senecio-vulgaris,2,"('Cygnes-cff-2', '2021-06-17')"
2021-06-17,Cygnes-cff-2,galium-mollugo,2,"('Cygnes-cff-2', '2021-06-17')"
2021-06-17,Cygnes-cff-2,petrorhagia-saxifraga,2,"('Cygnes-cff-2', '2021-06-17')"
2021-06-17,Cygnes-cff-2,medicago-lupulina,2,"('Cygnes-cff-2', '2021-06-17')"
2021-06-17,Cygnes-cff-2,sanguisorba-minor,2,"('Cygnes-cff-2', '2021-06-17')"
2021-06-17,Cygnes-cff-2,centaurea-jacea,2,"('Cygnes-cff-2', '2021-06-17')"
2021-06-17,Cygnes-cff-2,hypericum,2,"('Cygnes-cff-2', '2021-06-17')"
2021-06-17,Cygnes-cff-2,geum-urbanum,2,"('Cygnes-cff-2', '2021-06-17')"
2021-06-17,Cygnes-cff-2,trifolium-pratense,2,"('Cygnes-cff-2', '2021-06-17')"
2021-06-17,Cygnes-cff-2,crepis,2,"('Cygnes-cff-2', '2021-06-17')"
2021-06-17,Cygnes-cff-2,buglossoides-arvensis,2,"('Cygnes-cff-2', '2021-06-17')"
2021-06-17,Holunderweg-madretschkanal-6,geum-urbanum,2,"('Holunderweg-madretschkanal-6', '2021-06-17')"
2021-06-17,Holunderweg-madretschkanal-6,sambucus-nigra,2,"('Holunderweg-madretschkanal-6', '2021-06-17')"
2021-06-17,Holunderweg-madretschkanal-6,urtica-dioica,2,"('Holunderweg-madretschkanal-6', '2021-06-17')"
2021-06-17,Holunderweg-madretschkanal-6,senecio-jacobaea,2,"('Holunderweg-madretschkanal-6', '2021-06-17')"
2021-06-17,Holunderweg-madretschkanal-6,plantago-lanceolata,2,"('Holunderweg-madretschkanal-6', '2021-06-17')"
2021-06-17,Holunderweg-madretschkanal-6,geranium-pyrenaicum,2,"('Holunderweg-madretschkanal-6', '2021-06-17')"
2021-06-17,Holunderweg-madretschkanal-6,equisetum-arvense,2,"('Holunderweg-madretschkanal-6', '2021-06-17')"
2021-06-17,Holunderweg-madretschkanal-6,ranunculus-ficaria,2,"('Holunderweg-madretschkanal-6', '2021-06-17')"
2021-06-17,Holunderweg-madretschkanal-6,convolvulus-arvensis,2,"('Holunderweg-madretschkanal-6', '2021-06-17')"
2021-06-17,Holunderweg-madretschkanal-6,crepis-capillaris,2,"('Holunderweg-madretschkanal-6', '2021-06-17')"
2021-06-17,Holunderweg-madretschkanal-6,taraxacum,2,"('Holunderweg-madretschkanal-6', '2021-06-17')"
2021-06-17,Holunderweg-madretschkanal-6,aegopodium-podagraria,2,"('Holunderweg-madretschkanal-6', '2021-06-17')"
2021-06-17,Holunderweg-madretschkanal-6,ranunculus,2,"('Holunderweg-madretschkanal-6', '2021-06-17')"
2021-06-17,Holunderweg-madretschkanal-6,trifolium-repens,2,"('Holunderweg-madretschkanal-6', '2021-06-17')"
2021-06-17,Holunderweg-madretschkanal-6,trifolium-medium,2,"('Holunderweg-madretschkanal-6', '2021-06-17')"
2021-06-17,random,ligustrum-vulgare,2,"('random', '2021-06-17')"
2021-06-19,Buerenstrasse-suze-1,cichorium-intybus,2,"('Buerenstrasse-suze-1', '2021-06-19')"
2021-06-19,Buerenstrasse-suze-1,trifolium-pratense,2,"('Buerenstrasse-suze-1', '2021-06-19')"
2021-06-19,Buerenstrasse-suze-1,hypericum-maculatum,2,"('Buerenstrasse-suze-1', '2021-06-19')"
2021-06-19,Buerenstrasse-suze-1,eupatorium-cannabinum,2,"('Buerenstrasse-suze-1', '2021-06-19')"
2021-06-19,Buerenstrasse-suze-1,erigeron-annuus,2,"('Buerenstrasse-suze-1', '2021-06-19')"
2021-06-19,Buerenstrasse-suze-1,rumex,2,"('Buerenstrasse-suze-1', '2021-06-19')"
2021-06-19,Buerenstrasse-suze-1,veronica-beccabunga,2,"('Buerenstrasse-suze-1', '2021-06-19')"
2021-06-19,Buerenstrasse-suze-1,papaver,2,"('Buerenstrasse-suze-1', '2021-06-19')"
2021-06-19,Buerenstrasse-suze-1,solidago,2,"('Buerenstrasse-suze-1', '2021-06-19')"
2021-06-19,Buerenstrasse-suze-1,lepidium,2,"('Buerenstrasse-suze-1', '2021-06-19')"
2021-06-19,Buerenstrasse-suze-1,acinos-arvensis,2,"('Buerenstrasse-suze-1', '2021-06-19')"
2021-06-19,Buerenstrasse-suze-1,crepis,2,"('Buerenstrasse-suze-1', '2021-06-19')"
2021-06-19,Buerenstrasse-suze-1,sedum-album,2,"('Buerenstrasse-suze-1', '2021-06-19')"
2021-06-19,Buerenstrasse-suze-1,sedum-acre,2,"('Buerenstrasse-suze-1', '2021-06-19')"
2021-06-19,Buerenstrasse-suze-1,senecio-inaequidens,2,"('Buerenstrasse-suze-1', '2021-06-19')"
2021-06-19,Buerenstrasse-suze-1,sambucus-nigra,2,"('Buerenstrasse-suze-1', '2021-06-19')"
2021-06-19,Buerenstrasse-suze-1,crepis-capillaris,2,"('Buerenstrasse-suze-1', '2021-06-19')"
2021-06-19,Buerenstrasse-suze-1,potentilla-reptans,2,"('Buerenstrasse-suze-1', '2021-06-19')"
2021-06-19,Parc-renfer-suze-1,senecio-inaequidens,2,"('Parc-renfer-suze-1', '2021-06-19')"
2021-06-19,Parc-renfer-suze-1,lepidium,2,"('Parc-renfer-suze-1', '2021-06-19')"
2021-06-19,Parc-renfer-suze-1,malva-alcea,2,"('Parc-renfer-suze-1', '2021-06-19')"
2021-06-19,Parc-renfer-suze-1,achillea-millefolium,2,"('Parc-renfer-suze-1', '2021-06-19')"
2021-06-19,Parc-renfer-suze-1,echium-vulgare,2,"('Parc-renfer-suze-1', '2021-06-19')"
2021-06-19,Parc-renfer-suze-1,medicago-sativa,2,"('Parc-renfer-suze-1', '2021-06-19')"
2021-06-19,Parc-renfer-suze-1,sedum-album,2,"('Parc-renfer-suze-1', '2021-06-19')"
2021-06-19,Parc-renfer-suze-1,solidago,2,"('Parc-renfer-suze-1', '2021-06-19')"
2021-06-19,Parc-renfer-suze-1,sonchus-oleraceus,2,"('Parc-renfer-suze-1', '2021-06-19')"
2021-06-19,Brueggstrasse-area-1,lepidium,2,"('Brueggstrasse-area-1', '2021-06-19')"
2021-06-19,Brueggstrasse-area-1,sisymbrium-officinale,2,"('Brueggstrasse-area-1', '2021-06-19')"
2021-06-19,Brueggstrasse-area-1,erigeron-annuus,2,"('Brueggstrasse-area-1', '2021-06-19')"
2021-06-19,Brueggstrasse-area-1,taraxacum,2,"('Brueggstrasse-area-1', '2021-06-19')"
2021-06-19,Brueggstrasse-area-1,plantago-lanceolata,2,"('Brueggstrasse-area-1', '2021-06-19')"
2021-06-19,Brueggstrasse-area-1,rubus,2,"('Brueggstrasse-area-1', '2021-06-19')"
2021-06-19,Brueggstrasse-area-1,matricaria-discoidea,2,"('Brueggstrasse-area-1', '2021-06-19')"
2021-06-19,Brueggstrasse-area-1,sedum-album,2,"('Brueggstrasse-area-1', '2021-06-19')"
2021-06-19,Brueggstrasse-area-1,sedum-rupestre,2,"('Brueggstrasse-area-1', '2021-06-19')"
2021-06-19,Brueggstrasse-area-1,crepis,2,"('Brueggstrasse-area-1', '2021-06-19')"
2021-06-19,Brueggstrasse-area-1,lactuca,2,"('Brueggstrasse-area-1', '2021-06-19')"
2021-06-19,Brueggstrasse-area-1,galium-aparine,2,"('Brueggstrasse-area-1', '2021-06-19')"
2021-06-19,Brueggstrasse-area-1,galium,2,"('Brueggstrasse-area-1', '2021-06-19')"
2021-06-19,Lokomotivdepot-berm-1,achillea-millefolium,2,"('Lokomotivdepot-berm-1', '2021-06-19')"
2021-06-19,Lokomotivdepot-berm-1,erigeron-annuus,2,"('Lokomotivdepot-berm-1', '2021-06-19')"
2021-06-19,Lokomotivdepot-berm-1,silene-vulgaris,2,"('Lokomotivdepot-berm-1', '2021-06-19')"
2021-06-19,Lokomotivdepot-berm-1,lotus-corniculatus,2,"('Lokomotivdepot-berm-1', '2021-06-19')"
2021-06-19,Lokomotivdepot-berm-1,trifolium-pratense,2,"('Lokomotivdepot-berm-1', '2021-06-19')"
2021-06-19,Lokomotivdepot-berm-1,trifolium-repens,2,"('Lokomotivdepot-berm-1', '2021-06-19')"
2021-06-19,Lokomotivdepot-berm-1,centaurea-jacea,2,"('Lokomotivdepot-berm-1', '2021-06-19')"
2021-06-19,Lokomotivdepot-berm-1,galium-mollugo,2,"('Lokomotivdepot-berm-1', '2021-06-19')"
2021-06-19,Lokomotivdepot-berm-1,securigera-varia,2,"('Lokomotivdepot-berm-1', '2021-06-19')"
2021-06-19,Lokomotivdepot-berm-1,medicago-sativa,2,"('Lokomotivdepot-berm-1', '2021-06-19')"
2021-06-19,Lokomotivdepot-berm-1,lotus-corniculatus,2,"('Lokomotivdepot-berm-1', '2021-06-19')"
2021-06-19,Lokomotivdepot-berm-1,plantago-lanceolata,2,"('Lokomotivdepot-berm-1', '2021-06-19')"
2021-06-19,Lokomotivdepot-berm-1,picris-hieracioides,2,"('Lokomotivdepot-berm-1', '2021-06-19')"
2021-06-19,Lokomotivdepot-berm-1,reseda-lutea,2,"('Lokomotivdepot-berm-1', '2021-06-19')"
2021-06-19,Lokomotivdepot-berm-1,sedum-acre,2,"('Lokomotivdepot-berm-1', '2021-06-19')"
2021-06-19,Lokomotivdepot-berm-1,salvia-pratensis,2,"('Lokomotivdepot-berm-1', '2021-06-19')"
2021-06-19,Lokomotivdepot-berm-1,daucus-carota,2,"('Lokomotivdepot-berm-1', '2021-06-19')"
2021-06-19,Lokomotivdepot-berm-1,knautia-arvensis,2,"('Lokomotivdepot-berm-1', '2021-06-19')"
2021-06-19,Lokomotivdepot-berm-1,thymus-pulegioides,2,"('Lokomotivdepot-berm-1', '2021-06-19')"
2021-06-19,Lokomotivdepot-berm-1,convolvulus-arvensis,2,"('Lokomotivdepot-berm-1', '2021-06-19')"
2021-06-19,Lokomotivdepot-berm-1,rosa,2,"('Lokomotivdepot-berm-1', '2021-06-19')"
2021-06-19,Lokomotivdepot-berm-1,hypericum,2,"('Lokomotivdepot-berm-1', '2021-06-19')"
2021-06-19,Lokomotivdepot-berm-1,sanguisorba-minor,2,"('Lokomotivdepot-berm-1', '2021-06-19')"
2021-06-19,Lokomotivdepot-berm-1,equisetum-arvense,2,"('Lokomotivdepot-berm-1', '2021-06-19')"
2021-06-19,Lokomotivdepot-berm-1,cirsium-vulgare,2,"('Lokomotivdepot-berm-1', '2021-06-19')"
2021-06-19,Lokomotivdepot-berm-1,lactuca,2,"('Lokomotivdepot-berm-1', '2021-06-19')"
2021-06-19,Lokomotivdepot-berm-1,echium-vulgare,2,"('Lokomotivdepot-berm-1', '2021-06-19')"
2021-06-19,Lokomotivdepot-berm-1,senecio-jacobaea,2,"('Lokomotivdepot-berm-1', '2021-06-19')"
2021-06-19,Lokomotivdepot-berm-1,papaver,2,"('Lokomotivdepot-berm-1', '2021-06-19')"
2021-06-19,Lokomotivdepot-berm-1,potentilla-reptans,2,"('Lokomotivdepot-berm-1', '2021-06-19')"
2021-06-19,Lokomotivdepot-berm-2,vicia-cracca,2,"('Lokomotivdepot-berm-2', '2021-06-19')"
2021-06-19,Lokomotivdepot-berm-2,asperula-cynanchica,2,"('Lokomotivdepot-berm-2', '2021-06-19')"
2021-06-19,Lokomotivdepot-berm-2,anthyllis-vulneraria,2,"('Lokomotivdepot-berm-2', '2021-06-19')"
2021-06-19,Lokomotivdepot-berm-2,sedum-acre,2,"('Lokomotivdepot-berm-2', '2021-06-19')"
2021-06-19,Lokomotivdepot-berm-2,thymus,2,"('Lokomotivdepot-berm-2', '2021-06-19')"
2021-06-19,Lokomotivdepot-berm-2,trifolium-repens,2,"('Lokomotivdepot-berm-2', '2021-06-19')"
2021-06-19,Lokomotivdepot-berm-2,sanguisorba-minor,2,"('Lokomotivdepot-berm-2', '2021-06-19')"
2021-06-19,Lokomotivdepot-berm-2,senecio-jacobaea,2,"('Lokomotivdepot-berm-2', '2021-06-19')"
2021-06-19,Lokomotivdepot-berm-2,lotus-corniculatus,2,"('Lokomotivdepot-berm-2', '2021-06-19')"
2021-06-19,Lokomotivdepot-berm-2,knautia-arvensis,2,"('Lokomotivdepot-berm-2', '2021-06-19')"
2021-06-19,Lokomotivdepot-berm-2,onobrychis-viciifolia,2,"('Lokomotivdepot-berm-2', '2021-06-19')"
2021-06-19,Lokomotivdepot-berm-2,salvia-pratensis,2,"('Lokomotivdepot-berm-2', '2021-06-19')"
2021-06-19,Lokomotivdepot-berm-2,medicago-sativa,2,"('Lokomotivdepot-berm-2', '2021-06-19')"
2021-06-19,Lokomotivdepot-berm-2,echium-vulgare,2,"('Lokomotivdepot-berm-2', '2021-06-19')"
2021-06-19,Lokomotivdepot-berm-2,silene,2,"('Lokomotivdepot-berm-2', '2021-06-19')"
2021-06-19,Lokomotivdepot-berm-2,sonchus-oleraceus,2,"('Lokomotivdepot-berm-2', '2021-06-19')"
2021-06-19,Lokomotivdepot-berm-2,campanula-rotundifolia,2,"('Lokomotivdepot-berm-2', '2021-06-19')"
2021-06-19,Lokomotivdepot-berm-2,ranunculus,2,"('Lokomotivdepot-berm-2', '2021-06-19')"
2021-06-19,Lokomotivdepot-berm-2,crepis,2,"('Lokomotivdepot-berm-2', '2021-06-19')"
2021-06-19,Lokomotivdepot-berm-2,plantago-lanceolata,2,"('Lokomotivdepot-berm-2', '2021-06-19')"
2021-06-19,Schmiedweg-box-2,matricaria-chamomilla,2,"('Schmiedweg-box-2', '2021-06-19')"
2021-06-19,Schmiedweg-box-2,euphorbia-helioscopia,2,"('Schmiedweg-box-2', '2021-06-19')"
2021-06-19,Schmiedweg-box-2,senecio-vulgaris,2,"('Schmiedweg-box-2', '2021-06-19')"
2021-06-19,Schmiedweg-box-2,chenopodium-album,2,"('Schmiedweg-box-2', '2021-06-19')"
2021-06-19,Schmiedweg-box-2,lactuca,2,"('Schmiedweg-box-2', '2021-06-19')"
2021-06-19,Schmiedweg-box-2,veronica,2,"('Schmiedweg-box-2', '2021-06-19')"
2021-06-19,Schmiedweg-box-2,capsella-bursa-pastoris,2,"('Schmiedweg-box-2', '2021-06-19')"
2021-06-19,Schmiedweg-box-1,sinapis-arvensis,2,"('Schmiedweg-box-1', '2021-06-19')"
2021-06-19,Schmiedweg-box-1,euphorbia-helioscopia,2,"('Schmiedweg-box-1', '2021-06-19')"
2021-06-19,Schmiedweg-box-1,chenopodium-album,2,"('Schmiedweg-box-1', '2021-06-19')"
2021-06-19,Schmiedweg-box-1,senecio-vulgaris,2,"('Schmiedweg-box-1', '2021-06-19')"
2021-06-19,Schmiedweg-box-1,lamium-purpureum,2,"('Schmiedweg-box-1', '2021-06-19')"
2021-06-19,Schmiedweg-box-1,capsella-bursa-pastoris,2,"('Schmiedweg-box-1', '2021-06-19')"
2021-06-19,Schmiedweg-box-1,matricaria-chamomilla,2,"('Schmiedweg-box-1', '2021-06-19')"
2021-06-19,Schmiedweg-box-1,lactuca,2,"('Schmiedweg-box-1', '2021-06-19')"
2021-06-19,Schmiedweg-box-1,achillea-millefolium,2,"('Schmiedweg-box-1', '2021-06-19')"
2021-06-19,Schmiedweg-box-1,delphinium,2,"('Schmiedweg-box-1', '2021-06-19')"
2021-06-19,Schmiedweg-box-1,stellaria-media,2,"('Schmiedweg-box-1', '2021-06-19')"
2021-06-19,Schmiedweg-lot-1,echium-vulgare,2,"('Schmiedweg-lot-1', '2021-06-19')"
2021-06-19,Schmiedweg-lot-1,geranium-robertianum,2,"('Schmiedweg-lot-1', '2021-06-19')"
2021-06-19,Schmiedweg-lot-1,geranium-pyrenaicum,2,"('Schmiedweg-lot-1', '2021-06-19')"
2021-06-19,Schmiedweg-lot-1,geum-urbanum,2,"('Schmiedweg-lot-1', '2021-06-19')"
2021-06-19,Schmiedweg-lot-1,daucus-carota,2,"('Schmiedweg-lot-1', '2021-06-19')"
2021-06-19,Schmiedweg-lot-1,malva-moschata,2,"('Schmiedweg-lot-1', '2021-06-19')"
2021-06-19,Schmiedweg-lot-1,papaver,2,"('Schmiedweg-lot-1', '2021-06-19')"
2021-06-19,Schmiedweg-lot-1,convolvulus-arvensis,2,"('Schmiedweg-lot-1', '2021-06-19')"
2021-06-19,Schmiedweg-lot-1,erigeron-annuus,2,"('Schmiedweg-lot-1', '2021-06-19')"
2021-06-19,Schmiedweg-lot-1,dianthus-carthusianorum,2,"('Schmiedweg-lot-1', '2021-06-19')"
2021-06-19,Schmiedweg-lot-1,oenothera,2,"('Schmiedweg-lot-1', '2021-06-19')"
2021-06-19,Schmiedweg-lot-1,verbascum,2,"('Schmiedweg-lot-1', '2021-06-19')"
2021-06-19,Schmiedweg-lot-1,achillea-millefolium,2,"('Schmiedweg-lot-1', '2021-06-19')"
2021-06-19,Schmiedweg-lot-1,leucanthemum-vulgare,2,"('Schmiedweg-lot-1', '2021-06-19')"
2021-06-19,Schmiedweg-lot-1,centaurea-jacea,2,"('Schmiedweg-lot-1', '2021-06-19')"
2021-06-19,Schmiedweg-lot-1,silene-vulgaris,2,"('Schmiedweg-lot-1', '2021-06-19')"
2021-06-19,Schmiedweg-lot-1,sanguisorba-minor,2,"('Schmiedweg-lot-1', '2021-06-19')"
2021-06-19,Schmiedweg-lot-1,silene,2,"('Schmiedweg-lot-1', '2021-06-19')"
2021-06-19,Schmiedweg-lot-1,onobrychis-viciifolia,2,"('Schmiedweg-lot-1', '2021-06-19')"
2021-06-19,Schmiedweg-lot-1,hypericum,2,"('Schmiedweg-lot-1', '2021-06-19')"
2021-06-19,Schmiedweg-lot-1,erigeron,2,"('Schmiedweg-lot-1', '2021-06-19')"
2021-06-19,Schmiedweg-lot-1,anthyllis-vulneraria,2,"('Schmiedweg-lot-1', '2021-06-19')"
2021-06-19,Schmiedweg-lot-1,trifolium-medium,2,"('Schmiedweg-lot-1', '2021-06-19')"
2021-06-19,Schmiedweg-lot-1,trifolium-repens,2,"('Schmiedweg-lot-1', '2021-06-19')"
2021-06-19,Schmiedweg-lot-1,centaurea-scabiosa,2,"('Schmiedweg-lot-1', '2021-06-19')"
2021-06-19,Schmiedweg-lot-1,scabiosa-columbaria,2,"('Schmiedweg-lot-1', '2021-06-19')"
2021-06-19,Schmiedweg-lot-1,bellis-perennis,2,"('Schmiedweg-lot-1', '2021-06-19')"
2021-06-19,Schmiedweg-lot-1,echium-italicum,2,"('Schmiedweg-lot-1', '2021-06-19')"
2021-06-20,Kreuzplatz-area-1,mycelis-muralis,2,"('Kreuzplatz-area-1', '2021-06-20')"
2021-06-20,Kreuzplatz-area-1,erigeron-annuus,2,"('Kreuzplatz-area-1', '2021-06-20')"
2021-06-20,Kreuzplatz-area-1,urtica-dioica,2,"('Kreuzplatz-area-1', '2021-06-20')"
2021-06-20,Kreuzplatz-area-1,rumex,2,"('Kreuzplatz-area-1', '2021-06-20')"
2021-06-20,Kreuzplatz-area-1,chelidonium-majus,2,"('Kreuzplatz-area-1', '2021-06-20')"
2021-06-20,Kreuzplatz-area-1,geum-urbanum,2,"('Kreuzplatz-area-1', '2021-06-20')"
2021-06-20,Mettstrasse-lot-1,geum-urbanum,2,"('Mettstrasse-lot-1', '2021-06-20')"
2021-06-20,Mettstrasse-lot-1,lamium-maculatum,2,"('Mettstrasse-lot-1', '2021-06-20')"
2021-06-20,Mettstrasse-lot-1,erigeron-annuus,2,"('Mettstrasse-lot-1', '2021-06-20')"
2021-06-20,Mettstrasse-lot-1,solidago,2,"('Mettstrasse-lot-1', '2021-06-20')"
2021-06-20,Mettstrasse-lot-1,trifolium-repens,2,"('Mettstrasse-lot-1', '2021-06-20')"
2021-06-20,Mettstrasse-lot-1,daucus-carota,2,"('Mettstrasse-lot-1', '2021-06-20')"
2021-06-20,Mettstrasse-lot-1,rubus,2,"('Mettstrasse-lot-1', '2021-06-20')"
2021-06-20,Muehlefeldweg-berm-4,heracleum-sphondylium,2,"('Muehlefeldweg-berm-4', '2021-06-20')"
2021-06-20,Muehlefeldweg-berm-4,rubus,2,"('Muehlefeldweg-berm-4', '2021-06-20')"
2021-06-20,Muehlefeldweg-berm-4,urtica-dioica,2,"('Muehlefeldweg-berm-4', '2021-06-20')"
2021-06-20,Muehlefeldweg-berm-4,convolvulus-arvensis,2,"('Muehlefeldweg-berm-4', '2021-06-20')"
2021-06-20,Muehlefeldweg-berm-4,medicago-sativa,2,"('Muehlefeldweg-berm-4', '2021-06-20')"
2021-06-20,Muehlefeldweg-berm-4,silene-vulgaris,2,"('Muehlefeldweg-berm-4', '2021-06-20')"
2021-06-20,Muehlefeldweg-berm-4,galium-mollugo,2,"('Muehlefeldweg-berm-4', '2021-06-20')"
2021-06-20,Muehlefeldweg-berm-4,potentilla-reptans,2,"('Muehlefeldweg-berm-4', '2021-06-20')"
2021-06-20,Muehlefeldweg-berm-4,trifolium-repens,2,"('Muehlefeldweg-berm-4', '2021-06-20')"
2021-06-20,Muehlefeldweg-berm-4,aquilegia-vulgaris,2,"('Muehlefeldweg-berm-4', '2021-06-20')"
2021-06-20,Muehlefeldweg-berm-4,ranunculus,2,"('Muehlefeldweg-berm-4', '2021-06-20')"
2021-06-20,Muehlefeldweg-berm-4,equisetum-arvense,2,"('Muehlefeldweg-berm-4', '2021-06-20')"
2021-06-20,Muehlefeldweg-berm-4,rumex,2,"('Muehlefeldweg-berm-4', '2021-06-20')"
2021-06-20,Muehlefeldweg-berm-4,lotus-corniculatus,2,"('Muehlefeldweg-berm-4', '2021-06-20')"
2021-06-20,Muehlefeldweg-berm-4,taraxacum,2,"('Muehlefeldweg-berm-4', '2021-06-20')"
2021-06-20,Muehlefeldweg-berm-4,rumex-obtusifolius,2,"('Muehlefeldweg-berm-4', '2021-06-20')"
2021-06-20,Muehlefeldweg-berm-4,plantago-lanceolata,2,"('Muehlefeldweg-berm-4', '2021-06-20')"
2021-06-20,Muehlefeldweg-berm-4,fraxinus,2,"('Muehlefeldweg-berm-4', '2021-06-20')"
2021-06-20,Muehlefeldweg-berm-4,achillea-millefolium,2,"('Muehlefeldweg-berm-4', '2021-06-20')"
2021-06-20,Muehlefeldweg-berm-4,geranium-robertianum,2,"('Muehlefeldweg-berm-4', '2021-06-20')"
2021-06-20,Muehlefeldweg-berm-4,silene,2,"('Muehlefeldweg-berm-4', '2021-06-20')"
2021-06-20,Muehlefeldweg-berm-1,jasminum,2,"('Muehlefeldweg-berm-1', '2021-06-20')"
2021-06-20,Muehlefeldweg-berm-1,geum-urbanum,2,"('Muehlefeldweg-berm-1', '2021-06-20')"
2021-06-20,Muehlefeldweg-berm-1,prunus-serotina,2,"('Muehlefeldweg-berm-1', '2021-06-20')"
2021-06-21,Felseck-forest-1,melampyrum-arvense,2,"('Felseck-forest-1', '2021-06-21')"
2021-06-21,Felseck-forest-1,trifolium-medium,2,"('Felseck-forest-1', '2021-06-21')"
2021-06-21,Felseck-forest-1,lotus,2,"('Felseck-forest-1', '2021-06-21')"
2021-06-21,Felseck-forest-1,rubus,2,"('Felseck-forest-1', '2021-06-21')"
2021-06-21,Felseck-forest-1,hypericum,2,"('Felseck-forest-1', '2021-06-21')"
2021-06-21,Felseck-forest-1,stachys-recta,2,"('Felseck-forest-1', '2021-06-21')"
2021-06-21,Felseck-forest-1,helianthemum-nummularium,2,"('Felseck-forest-1', '2021-06-21')"
2021-06-21,Felseck-forest-1,sedum-album,2,"('Felseck-forest-1', '2021-06-21')"
2021-06-21,Felseck-forest-1,securigera-varia,2,"('Felseck-forest-1', '2021-06-21')"
2021-06-21,Felseck-forest-1,hypericum-maculatum,2,"('Felseck-forest-1', '2021-06-21')"
2021-06-21,Felseck-forest-1,melampyrum-arvense,2,"('Felseck-forest-1', '2021-06-21')"
2021-06-21,Felseck-forest-1,valeriana,2,"('Felseck-forest-1', '2021-06-21')"
2021-06-21,Felseck-forest-1,geranium-sanguineum,2,"('Felseck-forest-1', '2021-06-21')"
2021-06-21,Felseck-forest-1,lactuca-perennis,2,"('Felseck-forest-1', '2021-06-21')"
2021-06-21,Felseck-forest-1,dianthus-sylvestris,2,"('Felseck-forest-1', '2021-06-21')"
2021-06-21,Felseck-forest-1,allium-sphaerocephalon,2,"('Felseck-forest-1', '2021-06-21')"
2021-06-21,Felseck-forest-1,campanula-rapunculus,2,"('Felseck-forest-1', '2021-06-21')"
2021-06-21,Felseck-forest-1,anthericum-ramosum,2,"('Felseck-forest-1', '2021-06-21')"
2021-03-23,Fallbringenhof-forest-2,viola-odorata,2,"('Fallbringenhof-forest-2', '2021-03-23')"
2021-03-23,Fallbringenhof-forest-2,viola-alba,2,"('Fallbringenhof-forest-2', '2021-03-23')"
2021-03-23,Fallbringenhof-forest-2,corydalis-solida,2,"('Fallbringenhof-forest-2', '2021-03-23')"
2021-05-23,Bermenstrasse-bem-1,geranium-pyrenaicum,2,"('Bermenstrasse-bem-1', '2021-05-23')"
2021-05-23,Bermenstrasse-bem-1,sanguisorba-minor,2,"('Bermenstrasse-bem-1', '2021-05-23')"
